AccountId,AccountNumber,AccountType,AccountHolderFullName,IdType,IdValue,AccountHolderEmailAddress,AccountHolderMobileNumber,ProductType,ShariaCompliance,ProviderType
8C38192C-5BE,27175541051,Savings,Anita Gopal,NRIC,970105-4787,7w0rg673@yahoo.com,60879111472,Conventional,False,CIMB
97D965BE-267,24768603336,E-Wallet (Individual),Suresh Gopal,NRIC,740509-2052,s52vak28@gmail.com,60646232216,Conventional,False,Public Bank
1830AB96-457,86517408007,Savings,Xiu Ying Lee,NRIC,990625-8692,cptno9m5@gmail.com,60499571649,Conventional,False,Touch n Go
901F9196-A88,41721912092,Savings,Kai Chen,NRIC,910218-7847,2j0m587b@gmail.com,60920986975,Conventional,False,RHB Bank
6B7C31CF-9EC,72853661196,Savings,Boon Chong,NRIC,531102-5978,lm3inrn5@outlook.com,60907339274,Conventional,False,Alliance Bank
0D284C9F-D76,86406512930,E-Wallet (Individual),Aisyah binti Mahmood,NRIC,880816-9524,tqtz0rga@outlook.com,60122428643,Conventional,False,RHB Bank
FF89AA67-4A9,73190026732,Savings,Ali bin Said,NRIC,940722-1155,tvz6mtaz@gmail.com,60879503069,Conventional,False,HSBC Bank
C9BAA002-207,55827383174,E-Wallet (Individual),Mei Ling Ho,NRIC,540528-8902,8paez90d@yahoo.com,60610397712,Conventional,False,Maybank
D0C23154-FBE,61855089064,E-Wallet (Individual),Rajesh Raman,NRIC,880312-2520,s9mr2ga3@outlook.com,60728038140,Conventional,False,Touch n Go
C33322D9-7F4,69202438617,Savings,Rajesh Raman,NRIC,651005-8409,t0zeqe2u@outlook.com,60480904982,Conventional,False,HSBC Bank
6B8FA26C-615,34391336518,Savings,Halimah binti Ali,NRIC,640423-1456,p0c8mc5h@yahoo.com,60494363263,Conventional,False,Public Bank
317218F1-19C,41220843345,Savings,Mohan Gopal,NRIC,760912-8862,66supn8p@yahoo.com,60409170544,Conventional,False,HSBC Bank
EE61AC74-5D0,32855928943,E-Wallet (Individual),Aisyah binti Ismail,NRIC,580615-4008,gmxpbg4a@hotmail.com,60740245353,Conventional,False,Alliance Bank
4C79DB97-6A5,37706248785,Savings,Hakim bin Ibrahim,NRIC,860905-7278,mfkfh2h6@hotmail.com,60316946232,Conventional,False,RHB Bank
B7BAD361-B47,82660483461,Savings,Ali bin Ali,NRIC,580205-1720,n1jm3t0e@gmail.com,60436859879,Conventional,False,CIMB
EA704DD7-18F,55028134048,Savings,Nur binti Ismail,NRIC,560420-2509,nqk1tniq@yahoo.com,60849686828,Conventional,False,RHB Bank
C475C7A1-977,83448999959,E-Wallet (Individual),Noraini binti Razali,NRIC,721212-4921,3v67ju7h@gmail.com,60234845374,Conventional,False,RHB Bank
E4AEC093-A25,50350854253,Savings,Hassan bin Abdullah,NRIC,930710-8615,v6nbo07q@hotmail.com,60512831530,Conventional,False,HSBC Bank
851B94F4-FFB,73630061479,Savings,Hakim bin Ali,NRIC,761107-2164,3pxdmwau@gmail.com,60333273112,Conventional,False,RHB Bank
EB1F6F17-986,44596471811,E-Wallet (Individual),Indira Singh,NRIC,650207-9908,eq6zstpm@yahoo.com,60203472217,Conventional,False,Public Bank
79B8ED62-8F8,85226142153,E-Wallet (Individual),Prakash Krishnan,NRIC,690519-4954,s6s36o9s@outlook.com,60467913709,Conventional,False,Alliance Bank
FA556053-7F6,47952620179,E-Wallet (Individual),Jing Lee,NRIC,931217-1550,tzqsb7m3@gmail.com,60972407709,Conventional,False,Maybank
556F4CD3-6A5,73405170659,E-Wallet (Individual),Suresh Nair,NRIC,800221-5231,ej41xdnv@outlook.com,60317911984,Conventional,False,RHB Bank
56CB044E-E39,73348003186,Savings,Zaleha binti Ahmad,NRIC,780428-2532,tw88rt7t@yahoo.com,60357435161,Conventional,False,CIMB
0210E991-679,95054050516,Savings,Wei Tan,NRIC,780113-2430,jt1iwnl8@outlook.com,60197967292,Conventional,False,Public Bank
E7787809-7DF,58105159994,Savings,Mohd bin Razali,NRIC,830819-7830,bzb4virs@outlook.com,60228425823,Conventional,False,CIMB
13A9A594-B33,20045818777,E-Wallet (Individual),Maya Gopal,NRIC,700813-3849,0j03p1c7@yahoo.com,60662692268,Conventional,False,Touch n Go
DAE54317-F08,86444437800,E-Wallet (Individual),Jing Chen,NRIC,851121-1911,e5ijp9fo@outlook.com,60495655969,Conventional,False,HSBC Bank
95D3CD29-33B,52620552703,E-Wallet (Individual),Sarita Krishnan,NRIC,981219-9615,wiwk392h@gmail.com,60726640211,Conventional,False,CIMB
CC8A5D8A-CF4,74441099129,E-Wallet (Individual),Muhammad bin Ismail,NRIC,550728-1612,a19tc1ru@outlook.com,60689525530,Conventional,False,HSBC Bank
7EBA3418-F4C,28658349854,E-Wallet (Individual),Zarina binti Ahmad,NRIC,820327-8757,uvu9dqqz@gmail.com,60400346117,Conventional,False,Touch n Go
A4973E98-515,19250595080,Savings,Nur binti Razali,NRIC,901003-6841,e7yen5rx@hotmail.com,60826420821,Conventional,False,RHB Bank
98A4CECF-A06,75108022389,E-Wallet (Individual),Indira Krishnan,NRIC,921010-4309,bndfiwui@gmail.com,60571488905,Conventional,False,HSBC Bank
EFF63B5E-EA7,80326940357,Savings,Azman bin Yusof,NRIC,760317-2746,ij7vp7x9@yahoo.com,60362253920,Conventional,False,Touch n Go
9380399B-017,27312193554,Savings,Aminah binti Razali,NRIC,711120-2978,gtnczsib@gmail.com,60780557004,Conventional,False,CIMB
CF202D3D-D66,10532062600,Savings,Jing Lee,NRIC,990317-5628,s9o2n77h@outlook.com,60641227354,Conventional,False,Touch n Go
7CCC65B8-F29,49186435130,E-Wallet (Individual),Hafiz bin Said,NRIC,620510-3111,ywm2nb29@yahoo.com,60157437647,Conventional,False,Alliance Bank
7E03CCE1-252,76343310326,Savings,Ali bin Mahmood,NRIC,620721-8457,cg43803a@yahoo.com,60405458313,Conventional,False,Public Bank
CB2534CC-F49,90801935058,Savings,Rosmah binti Ahmad,NRIC,501117-5129,pz9e0e80@outlook.com,60817722789,Conventional,False,Maybank
154311B4-13E,69145069488,Savings,Kai Chong,NRIC,730103-3192,hzx4e1pk@outlook.com,60866499955,Conventional,False,CIMB
0DB874B0-289,90532874060,Savings,Hui Chong,NRIC,500818-8993,gbc4m652@outlook.com,60501106860,Conventional,False,Touch n Go
6CDD8990-34C,32027391819,E-Wallet (Individual),Anand Nair,NRIC,810518-1733,1rc11o7r@gmail.com,60918656053,Conventional,False,RHB Bank
D4735107-6CE,10257734018,Savings,Jing Ng,NRIC,550316-8939,z5z6qi9r@yahoo.com,60934094348,Conventional,False,Touch n Go
F2F8F04C-DF5,73338109952,Savings,Azman bin Ismail,NRIC,681201-7326,loszzh6s@yahoo.com,60173712571,Conventional,False,Public Bank
5A029A8A-4B2,15728374629,Savings,Fatimah binti Ismail,NRIC,920615-3686,p7b7pdoo@yahoo.com,60536729504,Conventional,False,CIMB
D8F5C34B-7DA,64079194294,Savings,Mohan Gopal,NRIC,990712-4930,vg1kja0g@hotmail.com,60982039953,Conventional,False,Public Bank
9A7A0DC9-9E0,19406602806,Savings,Jing Lim,NRIC,800303-1691,zr6m2ldi@yahoo.com,60381405342,Conventional,False,Touch n Go
CB59D754-C49,78958318073,E-Wallet (Individual),Ismail bin Hassan,NRIC,830421-6439,lu2dosae@hotmail.com,60607519938,Conventional,False,Alliance Bank
0FA6D78F-EE5,24823127103,E-Wallet (Individual),Ali bin Said,NRIC,620209-4920,qfqpvxa2@outlook.com,60206741755,Conventional,False,RHB Bank
5904E300-88D,88883467872,Savings,Muhammad bin Hassan,NRIC,961127-8653,gl0cve55@outlook.com,60334879267,Conventional,False,Touch n Go
0F0E2F2C-555,69260708287,E-Wallet (Individual),Ahmad bin Ismail,NRIC,631223-1234,9huhxqno@hotmail.com,60453132274,Conventional,False,Touch n Go
C3369EBD-785,26087666318,Savings,Farid bin Ismail,NRIC,890710-8637,2rburzsz@yahoo.com,60550153776,Conventional,False,Touch n Go
8E1B12F5-EB2,96626307525,E-Wallet (Individual),Ramlah binti Razali,NRIC,980809-2153,vz3ait3r@outlook.com,60418215599,Conventional,False,Public Bank
103148B7-AA3,84319355345,Savings,Hui Ho,NRIC,891225-3764,aozndiu5@hotmail.com,60314593062,Conventional,False,Touch n Go
FEDEB455-D67,55167298235,E-Wallet (Individual),Lakshmi Singh,NRIC,591201-7430,9x0w4vfs@hotmail.com,60188777360,Conventional,False,Alliance Bank
4FD943A3-1DC,41664675247,Savings,Ravi Krishnan,NRIC,620224-6619,26d2e2il@outlook.com,60393733513,Conventional,False,RHB Bank
41529AE5-F86,59827983186,Savings,Li Hua Chen,NRIC,760102-8642,e2uq5ro1@hotmail.com,60810428461,Conventional,False,HSBC Bank
692E7054-55B,45229960085,Savings,Suresh Nair,NRIC,941011-7029,7qbelu06@hotmail.com,60648769263,Conventional,False,RHB Bank
77D00C3F-24B,69382115113,Savings,Zain bin Ali,NRIC,500210-1130,fg4rs63u@yahoo.com,60655121280,Conventional,False,Maybank
22988135-BA7,31029715105,E-Wallet (Individual),Azman bin Ali,NRIC,631126-3893,kpuiitp6@outlook.com,60449280249,Conventional,False,HSBC Bank
3C8EEB9F-F3B,37214732544,E-Wallet (Individual),Deepa Krishnan,NRIC,510706-2305,zfunmsqu@yahoo.com,60104680814,Conventional,False,Maybank
F2B54329-A18,37936311666,E-Wallet (Individual),Farid bin Ismail,NRIC,750802-5741,1jrvqh4v@yahoo.com,60223729730,Conventional,False,Touch n Go
D8CC8A3D-51E,18791896270,E-Wallet (Individual),Yan Tan,NRIC,700220-9440,hkxdpg3o@gmail.com,60595045049,Conventional,False,Touch n Go
1D20A21B-04C,31040157614,Savings,Halimah binti Ahmad,NRIC,820103-1441,svw6bmkz@hotmail.com,60172357882,Conventional,False,Touch n Go
5D7D01EA-DC0,22369371240,Savings,Farid bin Ibrahim,NRIC,890611-6139,t5t1joxh@yahoo.com,60560238190,Conventional,False,Public Bank
C2E78A81-2EC,81670121903,E-Wallet (Individual),Jian Chong,NRIC,640619-3200,x0c14hop@outlook.com,60514699922,Conventional,False,RHB Bank
FAD741AB-736,45985235963,E-Wallet (Individual),Zarina binti Ismail,NRIC,910421-1999,qq6yj0wo@gmail.com,60967470839,Conventional,False,Maybank
BE8914C8-C2C,49508392603,E-Wallet (Individual),Hassan bin Ibrahim,NRIC,550214-3415,4wzfy7qa@hotmail.com,60256268328,Conventional,False,Touch n Go
C8DFED96-16F,88041569740,Savings,Lakshmi Raman,NRIC,600606-4152,elvby1ws@outlook.com,60411443325,Conventional,False,HSBC Bank
DD6E8292-5E8,46306462646,E-Wallet (Individual),Noraini binti Said,NRIC,500118-1811,bwhyx38l@gmail.com,60582826254,Conventional,False,Maybank
4C986F2E-771,36988565258,E-Wallet (Individual),Wei Chong,NRIC,920519-3324,nl8bww4h@yahoo.com,60288410102,Conventional,False,CIMB
691EB943-D1E,15154636342,E-Wallet (Individual),Xiu Ying Tan,NRIC,661217-4651,6a6nlyfh@hotmail.com,60742094652,Conventional,False,CIMB
354E49A8-499,79592866125,Savings,Rajesh Gopal,NRIC,650712-7852,c72qv424@outlook.com,60805521145,Conventional,False,Touch n Go
7908C18F-99D,90461808538,Savings,Yan Lee,NRIC,870413-8831,qq0uf0e7@yahoo.com,60850885710,Conventional,False,Public Bank
A7ACC73D-EF3,13371739972,Savings,Razak bin Said,NRIC,670407-7428,p2e6zik1@gmail.com,60705957402,Conventional,False,HSBC Bank
C63F3D89-374,97901593394,Savings,Priya Nair,NRIC,670613-5847,1ptsnfhl@hotmail.com,60623743826,Conventional,False,HSBC Bank
955E5ED7-7E7,29652292535,Savings,Noraini binti Yusof,NRIC,691012-4207,8riay0gj@yahoo.com,60764910780,Conventional,False,Alliance Bank
E8394C96-1D1,17827779525,Savings,Xiu Ying Chen,NRIC,910820-7703,uh7kso2j@outlook.com,60664970100,Conventional,False,Touch n Go
E37B4E9E-D6E,83311510311,E-Wallet (Individual),Ravi Patel,NRIC,850801-2067,hmpsl032@hotmail.com,60891516613,Conventional,False,Public Bank
B647B2C1-4DF,96066564081,E-Wallet (Individual),Razak bin Mahmood,NRIC,810810-1852,kve6fe08@gmail.com,60236130718,Conventional,False,RHB Bank
69E903A5-94D,99804690629,E-Wallet (Individual),Rajesh Patel,NRIC,700816-8014,02psz54a@yahoo.com,60676381542,Conventional,False,Touch n Go
933A6E76-973,93066649059,E-Wallet (Individual),Hui Ng,NRIC,570122-7407,90znzwyf@yahoo.com,60829277001,Conventional,False,Touch n Go
A8103B0D-60B,39839009107,Savings,Fatimah binti Said,NRIC,980413-5643,877swa0l@yahoo.com,60276569222,Conventional,False,RHB Bank
8410A472-00C,66136629353,Savings,Mei Ling Chong,NRIC,821014-5934,f35wojnr@yahoo.com,60681939201,Conventional,False,Alliance Bank
76E6C962-268,77620401309,E-Wallet (Individual),Aisyah binti Hassan,NRIC,760125-6670,h7rmpaml@hotmail.com,60769761773,Conventional,False,HSBC Bank
3F272F77-B72,73398212082,Savings,Ismail bin Mahmood,NRIC,590812-4244,a6tlf2b9@hotmail.com,60347218920,Conventional,False,Alliance Bank
4DC68114-932,32726557285,Savings,Priya Singh,NRIC,690309-4978,gub4yrpr@outlook.com,60804866495,Conventional,False,Touch n Go
72C6BFCA-336,63012874665,E-Wallet (Individual),Ah Hock Lim,NRIC,540925-3373,ped6xc0x@gmail.com,60315695777,Conventional,False,HSBC Bank
10F61321-3B3,68041906251,Savings,Hui Ho,NRIC,781012-8865,fcxz589q@outlook.com,60957618869,Conventional,False,Maybank
C35272EF-7AA,72680407630,Savings,Kumar Singh,NRIC,680208-6837,jlan4eyr@outlook.com,60855987788,Conventional,False,Touch n Go
6A7C7F75-E1E,64115206244,E-Wallet (Individual),Kumar Raman,NRIC,661110-8758,6ictb8in@hotmail.com,60179168062,Conventional,False,Touch n Go
0C611402-869,19652075472,Savings,Ahmad bin Hassan,NRIC,870126-7058,kcq0iznh@yahoo.com,60332344957,Conventional,False,Maybank
7E591C09-5EF,99016754351,Savings,Anita Krishnan,NRIC,790101-2834,ldpwbq22@yahoo.com,60889123119,Conventional,False,Maybank
660345B3-1F9,61018815785,Savings,Xiu Ying Lee,NRIC,780306-8170,kc0cf0dt@hotmail.com,60628712805,Conventional,False,HSBC Bank
BEE419A4-8F3,31063365629,Savings,Rajesh Raman,NRIC,811221-7536,msrm31zo@yahoo.com,60460088664,Conventional,False,Public Bank
DC3D1180-3C2,64887486562,E-Wallet (Individual),Xiu Ying Lee,NRIC,970225-9320,mqceroyj@outlook.com,60495104154,Conventional,False,CIMB
AC11A5B0-B1D,68179475518,Savings,Hui Tan,NRIC,550614-4262,ac8357jw@outlook.com,60684038747,Conventional,False,Alliance Bank
8F859F80-D19,30564570958,E-Wallet (Individual),Kumar Patel,NRIC,960419-9914,hkfqevvh@hotmail.com,60157904393,Conventional,False,RHB Bank
5909B5BB-7AA,58711591637,E-Wallet (Individual),Mei Ling Chen,NRIC,920519-6988,xzc9aj7d@outlook.com,60904903974,Conventional,False,CIMB
29A2A8E6-C35,17141279911,E-Wallet (Individual),Sarita Singh,NRIC,900304-9136,kljsg77u@outlook.com,60469263708,Conventional,False,Touch n Go
AE345294-BE1,68706854211,Savings,Indira Nair,NRIC,930925-5455,ga0pz2e4@gmail.com,60520645661,Conventional,False,HSBC Bank
B27286A0-D36,46071305687,Savings,Li Hua Tan,NRIC,630125-1411,ara45xq4@hotmail.com,60847080886,Conventional,False,CIMB
4EA995B0-847,10315028705,Savings,Mei Fong Chong,NRIC,850401-6501,xcy3c25t@yahoo.com,60149405173,Conventional,False,HSBC Bank
DC412EBE-C2E,78581169312,Savings,Yan Lee,NRIC,880411-9960,rgje5ooo@outlook.com,60233429416,Conventional,False,Maybank
12B55903-0E1,24489119415,Savings,Ramlah binti Razali,NRIC,930107-5121,ieekqe8n@yahoo.com,60118075204,Conventional,False,Maybank
DC5C2BCD-590,15203151446,E-Wallet (Individual),Nur binti Ibrahim,NRIC,691021-5082,a4k7pvq9@hotmail.com,60675148048,Conventional,False,RHB Bank
715EC828-6BC,58584342163,Savings,Kumar Nair,NRIC,740507-6602,aq0c6d7g@outlook.com,60362826208,Conventional,False,CIMB
5DEFC0CE-2ED,35975453392,E-Wallet (Individual),Hakim bin Ali,NRIC,710124-1973,nti8ea0b@yahoo.com,60642148768,Conventional,False,Touch n Go
4D906577-66F,19123444275,E-Wallet (Individual),Zarina binti Abdullah,NRIC,941124-9906,fruj0i57@hotmail.com,60802467084,Conventional,False,HSBC Bank
B0728456-A9C,33986737450,Savings,Mei Ling Chong,NRIC,760306-8288,75hac45j@outlook.com,60529268044,Conventional,False,RHB Bank
4296AD98-3B5,29520669527,Savings,Hakim bin Mahmood,NRIC,600919-7643,5cpjj9ph@hotmail.com,60888854569,Conventional,False,HSBC Bank
D9746597-235,82322228055,E-Wallet (Individual),Prakash Krishnan,NRIC,610708-1358,b9hdw129@yahoo.com,60470243818,Conventional,False,Touch n Go
8602447F-F77,36262096800,E-Wallet (Individual),Farid bin Ali,NRIC,550825-4504,w3ahnk9e@outlook.com,60925908437,Conventional,False,HSBC Bank
4CAB12C9-7D1,13992748744,E-Wallet (Individual),Mei Ling Chen,NRIC,820122-2619,8s22qnrk@hotmail.com,60683046728,Conventional,False,HSBC Bank
8916C530-5B8,43043577314,Savings,Kumar Patel,NRIC,961202-8560,21rr29ws@yahoo.com,60815130617,Conventional,False,RHB Bank
020E63F1-5F7,93136797442,Savings,Ali bin Hassan,NRIC,710319-5776,0zmqlz4z@yahoo.com,60301663016,Conventional,False,Touch n Go
63F0375B-CDC,64449684161,Savings,Lakshmi Raman,NRIC,731009-6983,yd8jf3cy@gmail.com,60705362166,Conventional,False,Touch n Go
A26ECF17-2D8,68386259710,Savings,Sarita Gopal,NRIC,951106-2943,i0mr8m2k@hotmail.com,60318082350,Conventional,False,Public Bank
6A372617-F57,28356259552,E-Wallet (Individual),Azman bin Ibrahim,NRIC,880427-5280,qwjwep7k@outlook.com,60911325456,Conventional,False,Maybank
0C4071C1-28E,30892620162,Savings,Indira Krishnan,NRIC,731122-8483,dihclz7k@yahoo.com,60817822833,Conventional,False,Public Bank
1AD55343-6A5,34360219887,E-Wallet (Individual),Lakshmi Krishnan,NRIC,901018-6424,ipr47wol@outlook.com,60976783196,Conventional,False,Public Bank
68EAB086-235,59632648777,Savings,Vijay Nair,NRIC,570817-7081,1myjm7l9@outlook.com,60390406900,Conventional,False,CIMB
47C9ED41-101,50678281243,Savings,Priya Patel,NRIC,820527-1319,8p445kua@gmail.com,60887973246,Conventional,False,CIMB
99DCF429-86E,83186483648,E-Wallet (Individual),Hassan bin Ahmad,NRIC,870802-3226,ic3jwtyb@hotmail.com,60650339016,Conventional,False,RHB Bank
7960B279-47C,17031747848,E-Wallet (Individual),Siti binti Razali,NRIC,840923-2290,q3vtcf6y@gmail.com,60826105787,Conventional,False,Maybank
1EFAE103-301,45537437802,Savings,Omar bin Razali,NRIC,920114-2879,06vs4r91@gmail.com,60167494213,Conventional,False,RHB Bank
0D9ABED8-494,83438976686,E-Wallet (Individual),Li Hua Chen,NRIC,740903-7907,osqr2nzr@outlook.com,60463685451,Conventional,False,HSBC Bank
963B9E45-2FD,86948625882,E-Wallet (Individual),Boon Lim,NRIC,920424-6873,57r213oh@yahoo.com,60445370227,Conventional,False,Alliance Bank
62B7F062-84D,13533775991,E-Wallet (Individual),Hui Lee,NRIC,550511-7426,2imstd67@hotmail.com,60285693006,Conventional,False,Public Bank
B81F940A-E15,80652932788,Savings,Hafiz bin Hassan,NRIC,650718-1238,f37xh4gi@outlook.com,60499457713,Conventional,False,RHB Bank
5A39DA08-B50,73391242823,Savings,Ravi Krishnan,NRIC,700519-2537,zoonra27@hotmail.com,60244065817,Conventional,False,Touch n Go
B524B25C-A3A,61473648437,E-Wallet (Individual),Mei Fong Chen,NRIC,731021-4773,996y9z26@gmail.com,60907414895,Conventional,False,Alliance Bank
6B49F588-D24,89169473310,E-Wallet (Individual),Sarita Patel,NRIC,560325-6945,fuxlwy8g@hotmail.com,60398045253,Conventional,False,Touch n Go
4CF72D5C-6BE,62297120162,Savings,Fatimah binti Yusof,NRIC,860315-2462,nxhler7b@outlook.com,60548007324,Conventional,False,HSBC Bank
2533413F-CE4,16898891615,E-Wallet (Individual),Yan Lim,NRIC,840816-3051,tmtnc8ug@gmail.com,60358514411,Conventional,False,Public Bank
F0903DE1-3A9,84386041829,E-Wallet (Individual),Siti binti Ali,NRIC,791122-6338,aetimfws@yahoo.com,60270877592,Conventional,False,Touch n Go
13AD73EE-DFB,47519988520,E-Wallet (Individual),Zaleha binti Razali,NRIC,511213-6530,bvdgbvam@outlook.com,60123929375,Conventional,False,Touch n Go
B2015397-313,30196649313,E-Wallet (Individual),Suresh Patel,NRIC,580303-9144,yc4opciw@hotmail.com,60744547343,Conventional,False,HSBC Bank
5A6D339D-5FD,26559777881,E-Wallet (Individual),Azman bin Yusof,NRIC,760727-4876,7v0oo0ep@gmail.com,60423144553,Conventional,False,RHB Bank
3D585600-F67,22464998148,Savings,Yan Wong,NRIC,921126-9951,5dl9v201@gmail.com,60923070672,Conventional,False,HSBC Bank
84F1616C-B2C,83789401926,E-Wallet (Individual),Priya Krishnan,NRIC,910413-6179,tqb93c8l@outlook.com,60233362744,Conventional,False,Maybank
D6C0E1B4-A0B,77807275012,E-Wallet (Individual),Lakshmi Nair,NRIC,840903-7038,o73ct51k@outlook.com,60212764854,Conventional,False,Public Bank
300FDE74-C7D,75293845223,Savings,Mohan Gopal,NRIC,840310-8821,zr8gyomb@hotmail.com,60153524490,Conventional,False,Touch n Go
DA275A56-8FC,90612936302,Savings,Abdul bin Mahmood,NRIC,640103-9053,uw5462dv@outlook.com,60121196633,Conventional,False,Alliance Bank
FA37B50B-D74,42892727578,Savings,Ramlah binti Abdullah,NRIC,850922-3739,pl3yi56j@yahoo.com,60910534822,Conventional,False,CIMB
9DD3D570-BEB,13616240566,Savings,Indira Singh,NRIC,980412-7799,fpq1zo8n@hotmail.com,60252311152,Conventional,False,Alliance Bank
F86A2823-7EF,17278491738,Savings,Suresh Gopal,NRIC,890701-8243,o3aovx49@yahoo.com,60722485302,Conventional,False,Maybank
7D5A92AE-4F3,79871598037,E-Wallet (Individual),Wei Lim,NRIC,731103-2970,iv1s327d@gmail.com,60431357176,Conventional,False,HSBC Bank
1132DD24-375,85441288756,Savings,Li Hua Tan,NRIC,880723-4927,8ivw04k3@outlook.com,60126316754,Conventional,False,Alliance Bank
A44B70C5-7C3,30589352652,Savings,Xiu Ying Wong,NRIC,921102-6654,p12gp21p@outlook.com,60548875595,Conventional,False,Touch n Go
5A930F06-32D,63748360973,Savings,Anita Krishnan,NRIC,760717-9538,l5v9lu0d@hotmail.com,60828753973,Conventional,False,Touch n Go
6C31E20A-7DB,27299120591,Savings,Suresh Patel,NRIC,950515-5225,jzo2pweh@gmail.com,60934813877,Conventional,False,Public Bank
C20739B8-C5A,19272029588,Savings,Rosmah binti Mahmood,NRIC,820806-2634,qhjt6m3q@yahoo.com,60327452028,Conventional,False,HSBC Bank
137857D9-5B4,12092378624,E-Wallet (Individual),Li Hua Wong,NRIC,890714-8174,ri95vz0y@outlook.com,60360779523,Conventional,False,Maybank
A12C8CC7-A2C,61613883933,Savings,Srinivas Krishnan,NRIC,600609-7482,wkot6qoo@yahoo.com,60496607665,Conventional,False,RHB Bank
7086EFC7-4E8,72341102426,E-Wallet (Individual),Mei Ling Lee,NRIC,820207-8377,bi0g4m4y@outlook.com,60971384523,Conventional,False,CIMB
A6A4AB70-4E2,59822272701,Savings,Nur binti Yusof,NRIC,801026-9872,p9m10yaj@outlook.com,60707326769,Conventional,False,Maybank
5CBD7E06-7A6,62641062429,Savings,Farid bin Ali,NRIC,550513-4469,sewrc1z8@yahoo.com,60734142161,Conventional,False,Touch n Go
8B443B29-983,72561013341,Savings,Hassan bin Ali,NRIC,771125-7812,hbtvvnov@outlook.com,60447342273,Conventional,False,Public Bank
300A2641-181,91323819995,Savings,Omar bin Ali,NRIC,640823-7061,w0acl644@hotmail.com,60331581219,Conventional,False,Alliance Bank
53F71BDD-34B,41241313334,Savings,Ali bin Yusof,NRIC,561208-1254,1dd4gz8g@hotmail.com,60464379760,Conventional,False,Alliance Bank
1581EA7C-0F6,20250678055,Savings,Anita Nair,NRIC,541021-5569,qygy2755@yahoo.com,60901509281,Conventional,False,Alliance Bank
92210636-8DD,37003178845,Savings,Kumar Raman,NRIC,960305-2809,oulv6rm3@outlook.com,60578627327,Conventional,False,Maybank
75D209E0-3B3,29701346803,Savings,Deepa Singh,NRIC,530809-9392,41cwxk28@yahoo.com,60247125716,Conventional,False,Public Bank
CA972269-FDC,65367477063,Savings,Mei Ling Wong,NRIC,860203-7786,10snh8gk@gmail.com,60851604033,Conventional,False,Maybank
6D62C5B9-D6B,93846955798,Savings,Fatimah binti Hassan,NRIC,570704-5851,bynhsxsf@gmail.com,60475883468,Conventional,False,Maybank
59DFEB62-551,86187341643,Savings,Jian Chen,NRIC,650113-2668,ddsjj847@outlook.com,60309391831,Conventional,False,Maybank
E417298B-3FD,67589929278,Savings,Mei Fong Tan,NRIC,800905-5169,hqgsjfyy@outlook.com,60837438266,Conventional,False,HSBC Bank
5C185629-CCF,99401464217,Savings,Abdul bin Razali,NRIC,691124-2549,93v2wjvl@hotmail.com,60955646574,Conventional,False,HSBC Bank
95C21265-2BF,38116897497,E-Wallet (Individual),Ahmad bin Mahmood,NRIC,660605-1376,x4pb3bnp@yahoo.com,60758834927,Conventional,False,Maybank
42B214D8-089,24437163183,E-Wallet (Individual),Zarina binti Mahmood,NRIC,550520-7684,cco1in6w@hotmail.com,60122328792,Conventional,False,RHB Bank
13387D40-228,98543046811,E-Wallet (Individual),Ravi Singh,NRIC,581010-4650,rmp7pv6r@gmail.com,60229924403,Conventional,False,Public Bank
F1D79ABF-087,46334953275,E-Wallet (Individual),Indira Patel,NRIC,730715-3555,mphf2g6d@outlook.com,60662780661,Conventional,False,Alliance Bank
EEBA0CA9-01B,83810314905,E-Wallet (Individual),Kai Lee,NRIC,880918-1547,8wlesmy2@gmail.com,60346280771,Conventional,False,Alliance Bank
6DC07D88-E75,45844565719,E-Wallet (Individual),Anand Patel,NRIC,570910-3103,auuk4mez@yahoo.com,60686570315,Conventional,False,CIMB
CA072762-CE9,22330119502,E-Wallet (Individual),Indira Singh,NRIC,580815-8442,4tulu0xo@outlook.com,60767178274,Conventional,False,Public Bank
AF94E95D-F0E,78166118423,Savings,Mei Ling Ng,NRIC,760101-1612,oibpqwel@outlook.com,60419100478,Conventional,False,CIMB
B553F43F-294,18214494884,E-Wallet (Individual),Hafiz bin Said,NRIC,791108-4796,mjudmbnq@outlook.com,60310693921,Conventional,False,Public Bank
72336DC4-EE9,65119388963,Savings,Zaleha binti Ali,NRIC,840416-1777,34lrjjqt@yahoo.com,60508318457,Conventional,False,Alliance Bank
7EE8F9BA-8D3,98423083912,E-Wallet (Individual),Ismail bin Mahmood,NRIC,540525-3042,ujdg8hqd@yahoo.com,60813511831,Conventional,False,Public Bank
4697386D-EA9,68962738591,Savings,Ah Hock Chong,NRIC,990202-3260,acpmrn30@outlook.com,60730633309,Conventional,False,RHB Bank
619C19E2-20A,13237920545,E-Wallet (Individual),Chee Keong Ng,NRIC,850912-8488,2oscz9zl@gmail.com,60971220558,Conventional,False,HSBC Bank
579BFE3C-85B,26516695207,E-Wallet (Individual),Anand Nair,NRIC,860718-9004,dpmvunjn@yahoo.com,60469697168,Conventional,False,Touch n Go
D19F9B94-041,56379313215,E-Wallet (Individual),Razak bin Yusof,NRIC,641225-8606,rohbps15@yahoo.com,60543868738,Conventional,False,Public Bank
