AccountId,AccountNumber,AccountType,AccountBalanceDateTime,PendingBalance,AvailableBalance,AccountCurrency
E98EAA0D-CC6,78269453307,E-Wallet (Individual),2022-08-26T00:00:00+00:00,3637.93,5744.15,MYR
4CA5782E-0CB,56715952409,E-Wallet (Individual),2023-01-30T00:00:00+00:00,984.09,9468.37,MYR
A994FD51-D03,75405020192,Savings,2020-11-25T00:00:00+00:00,3674.84,3541.86,MYR
8C34956E-E98,31753201489,E-Wallet (Individual),2022-11-17T00:00:00+00:00,6917.89,1775.33,MYR
1F6210B0-7D8,89897841275,Savings,2022-08-10T00:00:00+00:00,7218.84,2428.08,MYR
A344B18E-7F9,45253233038,Savings,2021-10-24T00:00:00+00:00,6362.28,3838.07,MYR
67BADA18-65A,63288516617,Savings,2023-10-31T00:00:00+00:00,7612.75,5095.84,MYR
2CF42EC3-999,37725407232,E-Wallet (Individual),2020-05-08T00:00:00+00:00,3272.24,1858.65,MYR
30A0B9E3-E07,14045860621,Savings,2022-05-26T00:00:00+00:00,1423.49,9649.04,MYR
F485D69A-0C6,97708441787,Savings,2021-05-04T00:00:00+00:00,2646.79,3381.51,MYR
FC3BB95A-15E,65931636053,E-Wallet (Individual),2022-04-07T00:00:00+00:00,1459.03,9860.82,MYR
B687B5EA-86C,66710723503,Savings,2023-01-08T00:00:00+00:00,8619.64,6443.75,MYR
920693E2-E46,65058275131,Savings,2021-12-29T00:00:00+00:00,6790.02,8895.89,MYR
D5B46564-770,84519398719,Savings,2023-08-22T00:00:00+00:00,1030.07,4889.21,MYR
C9AC1B06-491,93539221295,E-Wallet (Individual),2021-02-09T00:00:00+00:00,9284.58,9486.96,MYR
2AE89EBE-743,81472056844,E-Wallet (Individual),2023-08-28T00:00:00+00:00,3184.49,2100.03,MYR
46C2E3E9-913,82616791126,E-Wallet (Individual),2022-04-28T00:00:00+00:00,7769.61,4364.58,MYR
158FD924-712,96826213535,Savings,2020-01-24T00:00:00+00:00,5223.63,9842.77,MYR
63E62273-83D,79852232389,Savings,2020-01-09T00:00:00+00:00,4933.66,8604.09,MYR
C23938D1-9C2,91395944754,Savings,2021-04-19T00:00:00+00:00,176.26,7057.11,MYR
E6B5F949-176,79769524639,E-Wallet (Individual),2023-05-12T00:00:00+00:00,60.5,5675.12,MYR
4C001F58-E55,77467381990,E-Wallet (Individual),2022-04-11T00:00:00+00:00,2794.58,9158.8,MYR
1EDA3A86-E73,10071215734,Savings,2022-12-14T00:00:00+00:00,9507.42,707.28,MYR
D5C71CC0-EDC,84264091698,Savings,2020-05-04T00:00:00+00:00,4758.48,998.8,MYR
7A6C706E-9FF,32625855442,Savings,2023-09-13T00:00:00+00:00,3668.55,5173.37,MYR
C144DA40-149,78963356311,Savings,2022-07-19T00:00:00+00:00,6460.66,9513.24,MYR
CE93EDD5-0B9,42749894818,E-Wallet (Individual),2023-10-11T00:00:00+00:00,2043.26,3222.56,MYR
612FA1CE-A2F,99097818405,Savings,2022-07-12T00:00:00+00:00,2007.15,7891.09,MYR
F50EC427-39D,22247307557,Savings,2022-01-23T00:00:00+00:00,5979.95,5561.45,MYR
C560F188-349,69956235818,E-Wallet (Individual),2022-01-11T00:00:00+00:00,8716.89,5319.77,MYR
2DC3935C-67D,49915971348,Savings,2021-12-28T00:00:00+00:00,3245.36,711.02,MYR
16928ACE-369,82734607114,Savings,2020-09-25T00:00:00+00:00,4628.76,5704.31,MYR
EC4F3156-DE1,65062468748,Savings,2023-04-01T00:00:00+00:00,9802.71,440.19,MYR
A1FB10DC-8B4,98632322648,Savings,2020-07-10T00:00:00+00:00,3566.3,9616.74,MYR
CADDE6D4-017,89978421699,E-Wallet (Individual),2022-07-22T00:00:00+00:00,7378.17,8373.62,MYR
51030276-E22,95669880223,E-Wallet (Individual),2021-08-10T00:00:00+00:00,1707.99,1210.73,MYR
1252D820-516,19347230610,E-Wallet (Individual),2023-01-24T00:00:00+00:00,4705.52,5167.79,MYR
D457F576-FD5,41074812798,Savings,2020-05-29T00:00:00+00:00,7705.75,5284.57,MYR
8658A7C1-A1B,39258019824,Savings,2023-05-19T00:00:00+00:00,6687.17,110.32,MYR
235BACB3-230,32858796713,E-Wallet (Individual),2022-10-18T00:00:00+00:00,2350.03,5939.72,MYR
9AB65D45-96D,10222592209,E-Wallet (Individual),2021-02-07T00:00:00+00:00,2067.36,2602.77,MYR
38F99019-21A,44506843968,Savings,2022-03-06T00:00:00+00:00,1830.72,7321.81,MYR
04AFEE32-98C,34843056800,Savings,2022-01-24T00:00:00+00:00,1635.1,6746.23,MYR
6C576821-4B2,21123179701,E-Wallet (Individual),2021-04-08T00:00:00+00:00,3726.86,2135.8,MYR
3F58CF16-AA5,90833798264,E-Wallet (Individual),2023-04-26T00:00:00+00:00,276.66,3901.63,MYR
78A7AE6D-948,73239964934,E-Wallet (Individual),2022-01-04T00:00:00+00:00,3216.09,3584.51,MYR
C3B9014F-234,57421887801,Savings,2023-08-31T00:00:00+00:00,5808.67,3603.12,MYR
9A4E2605-EA6,54926326305,Savings,2023-04-07T00:00:00+00:00,8292.02,3270.43,MYR
530F581A-B3D,21298074490,E-Wallet (Individual),2021-03-17T00:00:00+00:00,9764.74,4555.4,MYR
CA2FE718-1D0,60343512161,E-Wallet (Individual),2021-08-01T00:00:00+00:00,1655.09,6301.01,MYR
F1FA64AF-541,20287100160,E-Wallet (Individual),2021-09-12T00:00:00+00:00,1941.61,5096.76,MYR
F5194EAA-1B7,51782979199,Savings,2021-04-26T00:00:00+00:00,4497.55,8553.69,MYR
265C46A3-9EE,43174355097,Savings,2020-09-27T00:00:00+00:00,1818.98,4943.89,MYR
FE537744-B9E,33286044345,Savings,2020-10-07T00:00:00+00:00,35.1,5911.76,MYR
F8D81167-1AD,58848282739,E-Wallet (Individual),2023-06-26T00:00:00+00:00,7310.12,8234.53,MYR
40F77E9E-FCE,42445109238,E-Wallet (Individual),2023-07-18T00:00:00+00:00,9214.93,8133.83,MYR
F72B61ED-2DB,53985839804,Savings,2022-11-12T00:00:00+00:00,256.16,9487.99,MYR
48FF7070-25D,49039777337,E-Wallet (Individual),2020-06-24T00:00:00+00:00,7792.01,3901.57,MYR
CCC96AB7-E28,75862170262,Savings,2022-04-08T00:00:00+00:00,111.35,1291.26,MYR
4EEF13CB-523,41700193171,E-Wallet (Individual),2021-11-29T00:00:00+00:00,7699.22,7380.98,MYR
97D03087-88A,61479281868,E-Wallet (Individual),2023-08-24T00:00:00+00:00,1145.01,2250.46,MYR
72E89503-F23,71634057364,Savings,2023-02-10T00:00:00+00:00,7087.19,3367.69,MYR
EE33333E-56B,61377795706,Savings,2023-02-11T00:00:00+00:00,6755.19,7072.41,MYR
989D347D-165,84063791775,E-Wallet (Individual),2021-11-04T00:00:00+00:00,3243.83,4220.59,MYR
11834CFA-E8D,84507057570,Savings,2022-05-17T00:00:00+00:00,4717.62,8757.87,MYR
5391D47D-049,27433782510,E-Wallet (Individual),2022-01-13T00:00:00+00:00,6423.95,218.6,MYR
279006CB-967,55451913504,E-Wallet (Individual),2020-01-30T00:00:00+00:00,4491.77,3325.36,MYR
AE036826-C5E,74402487601,E-Wallet (Individual),2020-11-18T00:00:00+00:00,7297.46,5317.94,MYR
0F5E40C2-4DA,25558892780,Savings,2022-08-16T00:00:00+00:00,4940.64,733.11,MYR
399E2744-43B,56797458695,E-Wallet (Individual),2023-01-16T00:00:00+00:00,597.39,8713.34,MYR
76C63834-0B3,34695958654,Savings,2020-12-23T00:00:00+00:00,313.83,4116.58,MYR
F8338700-F63,62888227839,E-Wallet (Individual),2021-06-10T00:00:00+00:00,5833.17,8807.94,MYR
B9EB48BA-DF5,88410027377,E-Wallet (Individual),2021-04-12T00:00:00+00:00,8866.77,434.67,MYR
C6C7B3E8-EB5,49274213120,E-Wallet (Individual),2023-02-03T00:00:00+00:00,2403.59,2216.18,MYR
ED3516F5-927,17191144136,E-Wallet (Individual),2022-08-06T00:00:00+00:00,9192.24,2867.38,MYR
3A1377BE-7B4,21832473362,E-Wallet (Individual),2020-05-01T00:00:00+00:00,6349.3,5006.18,MYR
3FF30061-937,93565894487,Savings,2020-04-26T00:00:00+00:00,8592.63,1285.87,MYR
B7A5C906-357,65351338594,E-Wallet (Individual),2020-02-08T00:00:00+00:00,7532.52,8310.52,MYR
24FA3607-B34,57017881844,Savings,2022-11-09T00:00:00+00:00,2861.02,7481.27,MYR
0F794BF8-397,25401503101,Savings,2022-01-06T00:00:00+00:00,2601.57,5826.36,MYR
9425A422-357,65086210664,E-Wallet (Individual),2023-10-02T00:00:00+00:00,8851.17,1568.06,MYR
1F5AED41-610,59322742484,E-Wallet (Individual),2021-07-28T00:00:00+00:00,1893.98,262.86,MYR
1DAD05C7-DDF,84788327602,Savings,2022-02-26T00:00:00+00:00,8451.38,4219.13,MYR
FD086C27-2C3,71137707905,Savings,2020-04-30T00:00:00+00:00,6168.56,1683.02,MYR
C3D86059-E92,82354905015,Savings,2022-04-18T00:00:00+00:00,5453.72,1231.64,MYR
1C9FC55A-F95,64545111817,E-Wallet (Individual),2021-03-04T00:00:00+00:00,9195.16,6094.9,MYR
39D6AEB9-018,92797469383,Savings,2023-10-22T00:00:00+00:00,7433.61,2741.5,MYR
9041F0D4-650,39526892864,Savings,2022-07-26T00:00:00+00:00,7442.9,1567.83,MYR
988386AA-767,64356803647,Savings,2021-03-25T00:00:00+00:00,6427.62,7315.29,MYR
28FD9CD3-B8D,87083023427,E-Wallet (Individual),2022-08-22T00:00:00+00:00,7237.14,854.46,MYR
9B4E90D7-237,46637616123,E-Wallet (Individual),2021-10-15T00:00:00+00:00,2907.77,538.05,MYR
2CF78C98-040,45813181976,E-Wallet (Individual),2022-10-12T00:00:00+00:00,9705.28,6140.94,MYR
F823A192-4BD,46308647915,Savings,2022-06-26T00:00:00+00:00,129.18,9501.68,MYR
24FF32BD-AC6,87555131851,Savings,2021-04-13T00:00:00+00:00,2405.58,267.02,MYR
2C6A7DF6-A73,98465397429,Savings,2021-11-24T00:00:00+00:00,9964.53,5160.12,MYR
AED951A9-598,85834545479,Savings,2023-09-18T00:00:00+00:00,4079.11,5212.51,MYR
3855E5A1-C7C,20321315307,E-Wallet (Individual),2022-02-10T00:00:00+00:00,7348.39,589.26,MYR
4C141EB6-FEE,56988215530,E-Wallet (Individual),2023-03-06T00:00:00+00:00,2477.07,6338.84,MYR
4E95591C-FA9,34818865074,E-Wallet (Individual),2021-12-06T00:00:00+00:00,6027.51,2209.67,MYR
24850653-1A2,18637346879,E-Wallet (Individual),2020-05-10T00:00:00+00:00,7364.98,3251.37,MYR
78E751B3-BED,66378952223,Savings,2023-12-08T00:00:00+00:00,1179.14,2712.22,MYR
699ABF32-D87,39211190696,E-Wallet (Individual),2023-04-19T00:00:00+00:00,2910.11,4230.18,MYR
3DA1F240-37B,16065105639,Savings,2023-06-18T00:00:00+00:00,6038.02,4942.94,MYR
818B516C-640,76379371001,Savings,2023-06-12T00:00:00+00:00,2466.33,9088.87,MYR
C6661506-5B4,79012483950,Savings,2022-01-01T00:00:00+00:00,9793.96,3861.66,MYR
E94579B2-39F,81575256060,E-Wallet (Individual),2021-08-25T00:00:00+00:00,888.17,9166.19,MYR
BCD46C53-BA8,32682814973,Savings,2021-11-16T00:00:00+00:00,2546.71,8069.23,MYR
0E683174-BF7,21061715224,E-Wallet (Individual),2020-09-23T00:00:00+00:00,847.42,6130.76,MYR
FC516D30-EDC,47349673696,E-Wallet (Individual),2022-08-13T00:00:00+00:00,7921.7,7841.54,MYR
D5EDFDD3-52C,45496684079,E-Wallet (Individual),2021-01-27T00:00:00+00:00,6236.03,2901.31,MYR
37B2B66D-6B2,79175580206,E-Wallet (Individual),2021-04-14T00:00:00+00:00,2185.09,8286.0,MYR
B988C464-EC2,11488058489,Savings,2020-04-04T00:00:00+00:00,8656.51,5943.96,MYR
A893BFFA-5B5,81939315812,Savings,2023-03-23T00:00:00+00:00,6530.79,9969.23,MYR
F287C419-1EC,81736154568,E-Wallet (Individual),2021-05-27T00:00:00+00:00,8242.37,2200.83,MYR
7611B882-61C,76713184084,Savings,2021-09-05T00:00:00+00:00,8742.81,7441.63,MYR
7B561B21-7BA,18704407663,E-Wallet (Individual),2021-01-26T00:00:00+00:00,9972.05,212.29,MYR
BA9AEB1D-499,24708982506,E-Wallet (Individual),2022-04-24T00:00:00+00:00,3309.55,9354.39,MYR
56F1834B-213,95885282583,Savings,2021-02-12T00:00:00+00:00,8583.22,7900.74,MYR
8C5AB61C-8FE,64124124429,Savings,2023-01-22T00:00:00+00:00,9708.33,2584.6,MYR
86B7A4BE-EF5,43056663870,E-Wallet (Individual),2021-04-05T00:00:00+00:00,1164.08,3529.37,MYR
967C6699-7A2,25446419717,E-Wallet (Individual),2023-10-11T00:00:00+00:00,8188.39,8274.53,MYR
D968F94B-FCB,62591642937,Savings,2022-10-25T00:00:00+00:00,3716.43,8253.89,MYR
FA6F36AE-44F,70982144660,E-Wallet (Individual),2023-02-27T00:00:00+00:00,1729.87,2327.06,MYR
96EDC305-AFB,91371563009,Savings,2020-09-15T00:00:00+00:00,3818.82,2337.75,MYR
3813F02E-48B,45215802169,E-Wallet (Individual),2021-09-19T00:00:00+00:00,4534.35,1420.72,MYR
ECEC4A87-F2F,65768706814,Savings,2021-05-24T00:00:00+00:00,4451.02,8314.52,MYR
FF279A5B-D17,85218822904,Savings,2020-11-09T00:00:00+00:00,2715.17,6498.61,MYR
7BD3FBAC-C82,45433293011,Savings,2021-01-29T00:00:00+00:00,9823.73,4656.47,MYR
48B82017-E3E,70821456330,E-Wallet (Individual),2021-08-22T00:00:00+00:00,3286.77,533.37,MYR
D3912A8B-95B,85059084742,Savings,2023-08-19T00:00:00+00:00,3996.2,4326.27,MYR
8DA7C397-07D,91519084611,E-Wallet (Individual),2021-11-21T00:00:00+00:00,3152.26,4429.95,MYR
C25155AB-76E,50286213883,Savings,2023-05-13T00:00:00+00:00,7977.24,1373.14,MYR
90914FE9-6EC,16599517730,E-Wallet (Individual),2021-10-28T00:00:00+00:00,5449.37,7814.23,MYR
0C1545BA-38E,64364038536,Savings,2021-09-06T00:00:00+00:00,7236.58,7543.21,MYR
74DCBBBE-282,67107914426,Savings,2020-01-20T00:00:00+00:00,4054.32,5274.9,MYR
8596B5C4-C14,76834169822,Savings,2023-02-07T00:00:00+00:00,5489.14,9191.54,MYR
C9075EB2-7E8,58640685626,E-Wallet (Individual),2020-11-16T00:00:00+00:00,4305.38,1784.01,MYR
01FDA531-4B2,20897502792,Savings,2020-02-14T00:00:00+00:00,832.49,7266.75,MYR
3FA55CCD-B9C,29717275611,Savings,2023-07-31T00:00:00+00:00,5267.88,4102.29,MYR
F70D6747-ABF,69116925004,Savings,2020-12-19T00:00:00+00:00,2477.7,5934.1,MYR
BADDAE06-980,53476310654,E-Wallet (Individual),2023-09-18T00:00:00+00:00,3002.03,7619.59,MYR
977EA777-411,15167264042,E-Wallet (Individual),2021-02-23T00:00:00+00:00,8347.84,1901.66,MYR
96D244CD-B84,42847255864,Savings,2022-07-08T00:00:00+00:00,2224.95,3157.85,MYR
CC19A24C-A9E,88435149651,Savings,2020-05-24T00:00:00+00:00,5812.85,4649.24,MYR
C8631E8C-A58,69403703616,E-Wallet (Individual),2022-05-07T00:00:00+00:00,1891.24,969.11,MYR
6C13A4F6-06B,84771769289,E-Wallet (Individual),2020-10-19T00:00:00+00:00,4376.83,1995.04,MYR
35949F73-177,27805216690,Savings,2022-02-12T00:00:00+00:00,9377.6,181.0,MYR
F956A3F2-BA2,59370426142,Savings,2020-08-19T00:00:00+00:00,2391.2,372.49,MYR
FE7E6A5E-BBC,59255110097,Savings,2022-01-09T00:00:00+00:00,3060.59,8462.93,MYR
1CAF6FE4-158,84687682212,Savings,2020-08-27T00:00:00+00:00,1849.22,147.94,MYR
0434A921-89E,73192931875,Savings,2020-03-27T00:00:00+00:00,3862.76,3651.5,MYR
B1EADA31-748,52515533522,Savings,2023-06-06T00:00:00+00:00,1347.7,7969.83,MYR
1E8D5DF9-7A7,94058676101,Savings,2020-08-18T00:00:00+00:00,8041.65,1542.43,MYR
6E2E2A1B-844,42669286718,E-Wallet (Individual),2020-08-19T00:00:00+00:00,7771.59,2912.18,MYR
F44CF5BE-5D7,45593811998,Savings,2021-03-14T00:00:00+00:00,1409.22,1717.11,MYR
7E346787-0F7,15614319350,Savings,2023-09-25T00:00:00+00:00,1584.88,4827.05,MYR
6E0A2923-D55,80694047605,Savings,2020-11-14T00:00:00+00:00,3818.38,4800.32,MYR
4AB72CB9-36F,38622275004,E-Wallet (Individual),2021-04-09T00:00:00+00:00,7226.71,9519.13,MYR
875625D9-9F3,56121915227,E-Wallet (Individual),2023-11-22T00:00:00+00:00,176.93,2953.54,MYR
62D4240E-AF5,57528889559,Savings,2023-12-28T00:00:00+00:00,7901.69,3661.02,MYR
42BA286F-692,31539715303,E-Wallet (Individual),2020-03-13T00:00:00+00:00,2769.65,2879.81,MYR
9C314DB0-AB5,14535326743,Savings,2023-09-18T00:00:00+00:00,6682.43,2346.36,MYR
F58C7CB7-0D9,70640356221,E-Wallet (Individual),2021-02-28T00:00:00+00:00,3332.09,7045.42,MYR
510F152B-5FA,99977022830,Savings,2022-05-07T00:00:00+00:00,3403.59,1151.76,MYR
7E0C9A40-98A,52423687063,E-Wallet (Individual),2023-05-05T00:00:00+00:00,2393.54,916.31,MYR
F2CE5AE0-DD5,12906483023,E-Wallet (Individual),2022-08-25T00:00:00+00:00,8336.74,6340.12,MYR
2D7C5552-2A6,13412510205,Savings,2021-11-16T00:00:00+00:00,8588.2,1151.54,MYR
F18402D1-D5D,19935591930,Savings,2022-02-05T00:00:00+00:00,349.23,7493.92,MYR
4EDCD1A6-491,11080136787,E-Wallet (Individual),2022-05-11T00:00:00+00:00,5252.92,9269.38,MYR
46D8965B-379,20815129255,E-Wallet (Individual),2020-01-21T00:00:00+00:00,1396.59,5587.77,MYR
9E4C4678-5F7,80860423119,E-Wallet (Individual),2021-10-20T00:00:00+00:00,2530.62,213.34,MYR
B3446264-AC5,81951841720,Savings,2023-04-09T00:00:00+00:00,2288.87,1661.4,MYR
314317FA-55B,93722309532,Savings,2022-12-25T00:00:00+00:00,4516.73,1949.76,MYR
3D46B38B-CDA,58585790291,Savings,2020-01-09T00:00:00+00:00,2972.84,3903.73,MYR
9FDDE712-E4F,94895501085,Savings,2020-12-03T00:00:00+00:00,7953.97,2675.34,MYR
DFFC0D33-F3E,21755629344,Savings,2022-03-20T00:00:00+00:00,6676.37,1701.47,MYR
EBCFFEAE-0B9,87735355297,E-Wallet (Individual),2020-04-01T00:00:00+00:00,3463.34,7620.26,MYR
E7CCC659-FB2,33935517078,Savings,2022-09-08T00:00:00+00:00,4467.67,7182.57,MYR
E71AD790-065,22909063530,Savings,2022-10-08T00:00:00+00:00,6539.93,784.69,MYR
321318D3-E01,56156799543,Savings,2020-03-07T00:00:00+00:00,9659.7,3237.63,MYR
3CC8DCFB-DEF,33813617833,E-Wallet (Individual),2021-11-07T00:00:00+00:00,8114.56,3784.43,MYR
01A09E97-F4E,56956787634,Savings,2023-02-26T00:00:00+00:00,3321.01,6719.34,MYR
09A88ED3-FC6,67969927226,E-Wallet (Individual),2020-02-25T00:00:00+00:00,4666.39,5302.83,MYR
1D233653-458,14698116163,E-Wallet (Individual),2022-04-14T00:00:00+00:00,8527.34,4651.63,MYR
B26C7DD9-491,24875496684,Savings,2022-11-19T00:00:00+00:00,9713.29,8842.38,MYR
3C71515E-0C4,78512066780,Savings,2020-12-31T00:00:00+00:00,2462.34,6667.81,MYR
E33B42E9-075,82986992441,Savings,2023-10-17T00:00:00+00:00,8132.71,8891.48,MYR
F7E4F503-CBD,39635705949,E-Wallet (Individual),2021-01-08T00:00:00+00:00,5998.91,1046.54,MYR
FEBF4CB7-7D4,45849263827,E-Wallet (Individual),2022-01-22T00:00:00+00:00,3660.24,4276.49,MYR
8EC35173-8D8,90574257781,Savings,2023-08-07T00:00:00+00:00,3519.48,8377.11,MYR
7EBC74A9-93B,46409887070,Savings,2020-01-05T00:00:00+00:00,4022.67,7820.51,MYR
56DCD2D2-94E,60847788838,Savings,2023-08-05T00:00:00+00:00,8680.93,3540.68,MYR
8725C1C5-41C,38579169004,E-Wallet (Individual),2020-05-28T00:00:00+00:00,5111.58,2939.96,MYR
4466BADF-A9F,44238044337,E-Wallet (Individual),2021-12-04T00:00:00+00:00,6803.58,4021.4,MYR
484F77A8-033,67198073542,Savings,2021-01-22T00:00:00+00:00,8367.04,4250.15,MYR
9C8DEC33-C7D,59235441642,E-Wallet (Individual),2023-05-17T00:00:00+00:00,6745.3,1798.68,MYR
9F401874-6D2,19137356251,E-Wallet (Individual),2020-03-23T00:00:00+00:00,1957.58,8105.21,MYR
AEAC3719-7F9,60007378680,E-Wallet (Individual),2021-01-20T00:00:00+00:00,5138.36,9543.15,MYR
63AA0242-B66,50861237846,E-Wallet (Individual),2020-07-10T00:00:00+00:00,1018.82,7731.88,MYR
75A930FB-2F0,24004960304,E-Wallet (Individual),2020-06-05T00:00:00+00:00,6806.82,4567.39,MYR
BE06E977-5F3,45605962390,Savings,2022-03-09T00:00:00+00:00,8741.39,8799.27,MYR
2219BEA5-5EA,29963564659,Savings,2022-02-07T00:00:00+00:00,9552.89,5096.19,MYR
756F6AC8-27A,87666447130,E-Wallet (Individual),2023-11-23T00:00:00+00:00,3565.88,328.46,MYR
F52B3EF9-65A,76463122473,E-Wallet (Individual),2020-08-25T00:00:00+00:00,1769.53,1900.93,MYR
4B95C3BB-9B1,70212355398,Savings,2022-05-20T00:00:00+00:00,8547.24,3061.91,MYR
CC22BC78-DDF,30882252178,E-Wallet (Individual),2023-03-07T00:00:00+00:00,624.28,3995.29,MYR
515072E2-F20,13317083229,E-Wallet (Individual),2021-11-25T00:00:00+00:00,6928.66,1218.86,MYR
786B2B0E-D19,66218635124,E-Wallet (Individual),2020-02-10T00:00:00+00:00,2530.34,9611.56,MYR
1F407330-20B,42583840791,E-Wallet (Individual),2021-06-28T00:00:00+00:00,9479.27,5316.57,MYR
90D2343B-6B4,35658929108,E-Wallet (Individual),2021-12-20T00:00:00+00:00,1887.22,6727.3,MYR
7F3A18EA-364,32030764135,E-Wallet (Individual),2023-02-18T00:00:00+00:00,2702.79,2875.61,MYR
58155FF2-362,49181051934,E-Wallet (Individual),2023-09-06T00:00:00+00:00,7937.26,2922.98,MYR
7F7FA62F-A75,76025133571,Savings,2020-12-01T00:00:00+00:00,8297.33,4623.87,MYR
080D814F-E6A,56779386059,Savings,2023-08-29T00:00:00+00:00,6921.73,4334.37,MYR
40DFAD28-B72,66966760722,Savings,2021-06-20T00:00:00+00:00,1592.99,448.12,MYR
78DECAAB-C5D,10452633075,E-Wallet (Individual),2022-09-08T00:00:00+00:00,8824.91,2695.62,MYR
53AF9B0D-22C,70022328899,Savings,2023-11-02T00:00:00+00:00,8977.44,7699.63,MYR
286007D4-36E,27877489781,Savings,2022-07-18T00:00:00+00:00,385.09,1991.5,MYR
38CAE5DA-086,50905455324,Savings,2020-06-05T00:00:00+00:00,7791.23,4717.07,MYR
18489D0E-8C7,33245982134,Savings,2021-05-06T00:00:00+00:00,7143.71,9190.62,MYR
2D7903A6-396,72049281222,Savings,2022-05-23T00:00:00+00:00,8147.64,3078.62,MYR
AD8FA969-B9D,75744586728,E-Wallet (Individual),2021-02-13T00:00:00+00:00,4988.86,3244.89,MYR
007E5113-1F8,36076079671,E-Wallet (Individual),2023-02-22T00:00:00+00:00,822.63,1130.98,MYR
F1D35FB3-F4E,35038026457,Savings,2020-12-23T00:00:00+00:00,1254.98,2530.52,MYR
38D22CC3-CA3,73210389685,E-Wallet (Individual),2020-12-27T00:00:00+00:00,5964.05,9575.44,MYR
6AB10740-D49,38082347086,E-Wallet (Individual),2020-06-07T00:00:00+00:00,2353.85,1796.79,MYR
D08D8924-F46,85764403122,E-Wallet (Individual),2023-01-02T00:00:00+00:00,1330.12,2836.86,MYR
6D504E3F-6C3,48151993419,Savings,2020-01-10T00:00:00+00:00,8520.68,3002.65,MYR
1339A695-A89,46271832285,E-Wallet (Individual),2021-02-04T00:00:00+00:00,6433.04,7466.92,MYR
B39D8357-88A,70555118378,Savings,2020-04-20T00:00:00+00:00,3795.98,6847.77,MYR
FFAAFD39-A2F,52501961963,Savings,2023-05-09T00:00:00+00:00,8413.05,7685.95,MYR
98C0BE30-380,97339047135,Savings,2021-03-12T00:00:00+00:00,5068.61,1931.82,MYR
17E7EC9D-BAE,47442674988,E-Wallet (Individual),2020-10-24T00:00:00+00:00,3303.46,7916.66,MYR
44941A47-F20,50704125452,E-Wallet (Individual),2022-02-21T00:00:00+00:00,4832.7,9757.22,MYR
7EC18817-913,48574140194,Savings,2021-11-02T00:00:00+00:00,5754.27,2795.08,MYR
BE0F49BB-E49,86385671806,Savings,2021-06-23T00:00:00+00:00,6441.65,6780.53,MYR
836E62ED-24B,76755466884,E-Wallet (Individual),2021-01-31T00:00:00+00:00,1274.63,7864.84,MYR
424CB153-40E,14510857376,Savings,2021-11-26T00:00:00+00:00,4931.11,2854.47,MYR
F3A83F2E-A6E,11253325351,Savings,2023-02-25T00:00:00+00:00,5040.59,782.62,MYR
7AECEEF6-543,47571244301,E-Wallet (Individual),2020-12-05T00:00:00+00:00,550.97,7391.0,MYR
7B3C20AF-1BE,76648701833,Savings,2020-05-20T00:00:00+00:00,6601.66,5667.85,MYR
C6B6C33E-B6E,47716124601,E-Wallet (Individual),2022-06-07T00:00:00+00:00,8960.42,166.67,MYR
A3B15F3A-01F,53532827280,E-Wallet (Individual),2021-03-29T00:00:00+00:00,4930.16,7051.9,MYR
90473E39-0A4,94399604958,E-Wallet (Individual),2021-11-15T00:00:00+00:00,6821.32,2591.12,MYR
291092B3-118,22252305559,E-Wallet (Individual),2020-12-19T00:00:00+00:00,4769.95,9722.44,MYR
7A06F0C1-03C,95572614165,E-Wallet (Individual),2022-08-18T00:00:00+00:00,7325.66,6449.75,MYR
7829B496-736,77960452014,Savings,2023-05-27T00:00:00+00:00,420.13,430.97,MYR
D521D445-DD4,76149147431,Savings,2023-03-19T00:00:00+00:00,4900.1,361.82,MYR
A0043138-D8C,82936878648,E-Wallet (Individual),2023-11-04T00:00:00+00:00,9471.68,9915.16,MYR
6D6EC285-333,57347123472,Savings,2022-08-20T00:00:00+00:00,7915.69,2150.24,MYR
55670E17-778,43814280012,E-Wallet (Individual),2020-04-12T00:00:00+00:00,4046.97,1717.36,MYR
88CC34C8-709,87793713174,E-Wallet (Individual),2021-06-25T00:00:00+00:00,1853.98,8008.19,MYR
430B72AF-AA0,89751231485,E-Wallet (Individual),2023-07-25T00:00:00+00:00,4776.54,5478.56,MYR
CECE5313-95D,25001127057,E-Wallet (Individual),2022-01-24T00:00:00+00:00,5256.17,7994.84,MYR
965281EB-19A,89922448897,Savings,2021-06-18T00:00:00+00:00,7689.62,180.06,MYR
F1D014A6-A11,95697718822,Savings,2023-09-22T00:00:00+00:00,385.33,8750.11,MYR
7E6AF46C-A26,80576077207,Savings,2020-05-29T00:00:00+00:00,1701.23,3012.53,MYR
66BE0795-769,74266037959,Savings,2023-12-08T00:00:00+00:00,9483.59,219.56,MYR
BDC5F080-673,35626171855,Savings,2021-03-16T00:00:00+00:00,6746.7,1032.98,MYR
1872B7CB-5F4,87037654280,E-Wallet (Individual),2023-05-17T00:00:00+00:00,2368.99,9263.81,MYR
0B41FF6C-F7F,38683432327,E-Wallet (Individual),2021-08-04T00:00:00+00:00,7504.22,6521.05,MYR
E780E727-92A,15243277600,Savings,2021-05-15T00:00:00+00:00,6332.97,6617.87,MYR
885E7514-233,96708805892,Savings,2022-05-19T00:00:00+00:00,5175.83,3290.59,MYR
