AccountId,AccountNumber,AccountType,AccountBalanceDateTime,PendingBalance,AvailableBalance,AccountCurrency
DBA67EF8-D4A,66722827228,Savings,2021-07-16T00:00:00+00:00,3041.62,8046.55,MYR
56F1F28F-78A,99365660629,E-Wallet (Individual),2022-03-19T00:00:00+00:00,8272.46,7591.36,MYR
6EDDDDFD-CA4,30756007020,Savings,2022-11-23T00:00:00+00:00,9041.61,1810.51,MYR
D9FC09AA-FE1,27605294256,Savings,2020-04-27T00:00:00+00:00,2288.17,4295.14,MYR
D0564D3C-649,29728355947,E-Wallet (Individual),2022-09-02T00:00:00+00:00,5186.59,3602.67,MYR
06290253-DF4,90340186509,E-Wallet (Individual),2022-11-19T00:00:00+00:00,5930.42,9983.85,MYR
1E465885-CB6,32583238286,E-Wallet (Individual),2020-05-19T00:00:00+00:00,1113.04,6384.08,MYR
B4985122-C8F,65259995119,E-Wallet (Individual),2023-12-11T00:00:00+00:00,7551.74,3518.67,MYR
2AB2A7AF-EA9,29373758947,Savings,2022-01-12T00:00:00+00:00,6247.02,2927.19,MYR
8FEE7DC6-75B,55418425116,E-Wallet (Individual),2023-06-27T00:00:00+00:00,4453.09,5543.51,MYR
C514CBED-226,55194649786,E-Wallet (Individual),2022-05-22T00:00:00+00:00,7311.24,8860.95,MYR
680FED3B-41C,28119144097,Savings,2023-07-07T00:00:00+00:00,8719.87,7546.64,MYR
D7BD5077-D99,69696401800,Savings,2021-06-06T00:00:00+00:00,624.37,7945.82,MYR
B4457E40-073,67889824913,E-Wallet (Individual),2021-08-07T00:00:00+00:00,2674.17,8643.78,MYR
B1A7B6C7-525,71884036061,E-Wallet (Individual),2020-02-26T00:00:00+00:00,975.11,8982.28,MYR
5C919EDC-9D4,36164809114,E-Wallet (Individual),2023-08-15T00:00:00+00:00,3743.31,6132.26,MYR
83113A4C-8CE,64148322437,Savings,2021-06-24T00:00:00+00:00,3916.01,4850.83,MYR
283F8E89-CB0,79322202107,Savings,2022-05-13T00:00:00+00:00,3119.8,5737.35,MYR
248C2423-B69,97897124791,E-Wallet (Individual),2023-12-23T00:00:00+00:00,5996.62,8273.76,MYR
AF7654FE-4F9,50894237436,E-Wallet (Individual),2021-01-30T00:00:00+00:00,979.71,8331.55,MYR
CA6CD1DA-3DC,95892838508,E-Wallet (Individual),2021-09-30T00:00:00+00:00,3331.34,3624.75,MYR
1EA3733E-849,15624917927,E-Wallet (Individual),2020-01-03T00:00:00+00:00,5107.59,7134.32,MYR
BD4B74D3-48D,82628140952,E-Wallet (Individual),2021-05-22T00:00:00+00:00,5558.59,2659.12,MYR
4E7DE566-BCB,27243489623,E-Wallet (Individual),2021-10-17T00:00:00+00:00,3587.79,6081.89,MYR
F92BC1F0-56F,91640342103,Savings,2021-07-20T00:00:00+00:00,1416.12,9899.94,MYR
AABC661D-29C,96029381650,Savings,2021-02-15T00:00:00+00:00,5732.36,4380.34,MYR
C0EF90CF-C17,61399872690,Savings,2021-03-22T00:00:00+00:00,6395.64,2731.83,MYR
114E856B-3A3,74620663319,E-Wallet (Individual),2023-07-27T00:00:00+00:00,5167.81,759.92,MYR
1327395F-1A5,84853311838,Savings,2021-12-04T00:00:00+00:00,966.63,3433.95,MYR
063DC936-C68,95067918319,Savings,2023-04-06T00:00:00+00:00,7837.15,6378.14,MYR
7D558BD3-1D0,91348532505,Savings,2021-08-14T00:00:00+00:00,5410.57,9.58,MYR
C7510C9B-819,42676804769,E-Wallet (Individual),2022-04-25T00:00:00+00:00,3668.58,9119.84,MYR
97FA0EA8-486,62288164177,Savings,2020-08-02T00:00:00+00:00,7208.24,9857.48,MYR
DAED15F3-19A,70868588597,Savings,2020-08-18T00:00:00+00:00,5266.91,4101.15,MYR
355ACBC3-F82,53229265913,Savings,2023-07-14T00:00:00+00:00,3881.86,7508.31,MYR
5F8B4BE5-B4D,69783786694,E-Wallet (Individual),2023-07-30T00:00:00+00:00,1715.42,5693.11,MYR
F7D7269D-05E,92707675766,Savings,2020-05-15T00:00:00+00:00,1448.87,7558.7,MYR
D3F1D5F8-1AC,39903037502,E-Wallet (Individual),2022-10-04T00:00:00+00:00,7123.01,5294.21,MYR
ED56EECE-96A,81358482918,Savings,2020-06-12T00:00:00+00:00,6034.89,6733.01,MYR
2F93901F-563,84770721519,E-Wallet (Individual),2021-04-15T00:00:00+00:00,6769.06,910.57,MYR
19C5A47F-48E,80370335798,E-Wallet (Individual),2020-09-22T00:00:00+00:00,6436.5,9160.8,MYR
10BCFF00-7CB,46403581836,E-Wallet (Individual),2022-10-24T00:00:00+00:00,2017.95,2787.91,MYR
EFA8D0DC-48A,32173458469,Savings,2021-05-24T00:00:00+00:00,6473.86,3388.86,MYR
AE0721BB-D03,67353465881,E-Wallet (Individual),2020-06-21T00:00:00+00:00,8483.71,627.54,MYR
447BF740-615,75184015386,Savings,2022-12-08T00:00:00+00:00,5305.71,3518.01,MYR
FDF00473-F43,40056034867,E-Wallet (Individual),2021-10-03T00:00:00+00:00,3875.82,3392.77,MYR
01CB5324-401,85421996212,E-Wallet (Individual),2020-09-24T00:00:00+00:00,7193.45,4198.47,MYR
1776E672-218,44397055777,Savings,2022-10-25T00:00:00+00:00,3414.1,5589.82,MYR
BE3300A8-C3E,39810206845,E-Wallet (Individual),2020-02-19T00:00:00+00:00,4452.65,3340.08,MYR
D10C51BA-0EF,30602166755,E-Wallet (Individual),2023-01-19T00:00:00+00:00,2027.68,2669.44,MYR
6A58E914-96D,80591458106,E-Wallet (Individual),2021-03-22T00:00:00+00:00,9171.7,6795.22,MYR
FF6FA899-26D,46692318306,Savings,2021-08-21T00:00:00+00:00,5249.45,9300.4,MYR
5F68F07A-1DF,14929232756,E-Wallet (Individual),2021-10-21T00:00:00+00:00,6820.55,1359.96,MYR
5C7ED518-883,80529010087,Savings,2020-03-07T00:00:00+00:00,5481.58,312.88,MYR
E7AEAC0D-705,62512338454,E-Wallet (Individual),2021-07-29T00:00:00+00:00,7535.84,9992.86,MYR
25FEE9CD-507,71968828937,Savings,2023-05-10T00:00:00+00:00,3136.25,4012.57,MYR
64526461-9E2,43332892987,Savings,2023-06-17T00:00:00+00:00,1098.64,8885.17,MYR
59935911-24E,32988931875,Savings,2023-03-28T00:00:00+00:00,7040.76,1768.81,MYR
DA5B298D-14F,65795072032,Savings,2021-10-14T00:00:00+00:00,9355.84,4778.18,MYR
C0E72A50-52C,77372012740,Savings,2021-01-15T00:00:00+00:00,3881.19,885.02,MYR
39129EE4-B78,59771130810,E-Wallet (Individual),2022-08-20T00:00:00+00:00,4319.85,9799.51,MYR
F1778045-09C,43441641759,Savings,2023-12-01T00:00:00+00:00,3062.55,2705.91,MYR
4F942927-404,44694144088,E-Wallet (Individual),2022-01-17T00:00:00+00:00,7753.02,5822.33,MYR
BCD10241-7D7,40173159633,Savings,2020-08-12T00:00:00+00:00,8088.93,2886.57,MYR
364C9F71-C6F,22579752263,E-Wallet (Individual),2022-06-19T00:00:00+00:00,3121.18,260.51,MYR
30F4C414-3EA,85665980684,E-Wallet (Individual),2021-04-17T00:00:00+00:00,611.7,6639.19,MYR
CCCE6E32-6F2,45782517848,E-Wallet (Individual),2023-05-27T00:00:00+00:00,5024.2,8478.97,MYR
CB1E0AA7-14A,95837534466,Savings,2021-07-31T00:00:00+00:00,7421.35,5795.08,MYR
7F2D366A-91C,34226925131,Savings,2022-01-12T00:00:00+00:00,7793.66,4577.29,MYR
4D27DABE-08F,96608585085,E-Wallet (Individual),2023-10-21T00:00:00+00:00,3384.14,8409.46,MYR
5F4E857A-CB7,66656297181,E-Wallet (Individual),2021-02-15T00:00:00+00:00,1176.84,7740.88,MYR
E4784703-836,47653817526,Savings,2021-03-09T00:00:00+00:00,5611.42,6262.08,MYR
980C501F-24E,50842826136,Savings,2023-01-30T00:00:00+00:00,2650.96,4414.38,MYR
9648C3ED-E2D,10061699009,E-Wallet (Individual),2021-06-29T00:00:00+00:00,2456.04,895.64,MYR
838B889F-5BD,16599995225,E-Wallet (Individual),2022-07-24T00:00:00+00:00,9857.39,4769.9,MYR
CE93E3B8-F5F,82180342527,Savings,2023-07-02T00:00:00+00:00,2201.84,3942.42,MYR
C4C94EFE-4C5,85614799617,E-Wallet (Individual),2020-12-02T00:00:00+00:00,8183.33,2542.27,MYR
BC87E837-21C,21807633591,Savings,2023-05-13T00:00:00+00:00,7884.9,4529.97,MYR
1593D932-C2F,14150647339,E-Wallet (Individual),2023-03-04T00:00:00+00:00,773.77,1148.06,MYR
BA4A6132-271,84241091031,E-Wallet (Individual),2020-11-13T00:00:00+00:00,6254.11,6804.89,MYR
B85EAE2E-B76,24166693404,Savings,2023-06-14T00:00:00+00:00,2911.1,7778.1,MYR
267B2B48-346,23167429504,Savings,2023-10-27T00:00:00+00:00,822.81,3440.51,MYR
738C56E9-A40,27312044746,Savings,2021-07-25T00:00:00+00:00,2833.42,6801.89,MYR
F7312D04-842,19457952880,Savings,2020-02-11T00:00:00+00:00,2594.2,1603.9,MYR
938465A7-AA8,99055879749,Savings,2020-11-25T00:00:00+00:00,9021.14,6579.46,MYR
A9664366-A16,83537508618,Savings,2021-03-09T00:00:00+00:00,1809.53,6662.18,MYR
88532EF2-72F,83664738955,E-Wallet (Individual),2023-03-16T00:00:00+00:00,3588.02,9541.22,MYR
E6E9CD5A-CF1,68360497966,E-Wallet (Individual),2023-11-02T00:00:00+00:00,4107.05,6666.27,MYR
31530B33-8B5,80978565251,Savings,2023-04-28T00:00:00+00:00,4498.85,2094.17,MYR
3E000B1A-A85,78860513001,Savings,2022-06-29T00:00:00+00:00,2727.05,3234.3,MYR
10A4CED6-C61,74782383371,Savings,2020-04-18T00:00:00+00:00,5352.91,6849.17,MYR
76DF060B-786,61461710696,E-Wallet (Individual),2022-03-24T00:00:00+00:00,7275.45,9477.16,MYR
E58A820F-036,50782388135,E-Wallet (Individual),2020-01-04T00:00:00+00:00,3245.18,9299.34,MYR
6AC7BAF4-8CB,55651800769,Savings,2020-08-24T00:00:00+00:00,7153.39,33.23,MYR
C7408D8B-14B,93429918164,Savings,2020-08-23T00:00:00+00:00,1564.96,2798.5,MYR
28E8AD5F-6DA,99454818366,Savings,2023-06-23T00:00:00+00:00,41.76,9482.34,MYR
984F380F-418,18030620323,E-Wallet (Individual),2020-12-06T00:00:00+00:00,7355.23,3390.49,MYR
77C1790B-2EE,29381865572,Savings,2023-12-20T00:00:00+00:00,7908.04,6484.9,MYR
E78D9F03-54E,57277017935,Savings,2021-06-06T00:00:00+00:00,8597.83,6924.0,MYR
83546763-ED1,47819646449,Savings,2023-02-01T00:00:00+00:00,6585.23,1604.06,MYR
15A9A601-2A2,77467077714,E-Wallet (Individual),2020-09-30T00:00:00+00:00,7045.53,3932.46,MYR
2C2316A2-BFA,42951110374,Savings,2023-08-05T00:00:00+00:00,1528.8,8125.18,MYR
48C0A2DD-488,23467985937,E-Wallet (Individual),2020-01-25T00:00:00+00:00,443.44,3021.47,MYR
48F81840-79D,83185309139,E-Wallet (Individual),2023-08-16T00:00:00+00:00,7400.19,6186.71,MYR
4AFFCDEF-825,47220406758,Savings,2021-03-24T00:00:00+00:00,9180.17,4960.94,MYR
9F5DFBAA-F00,11961155589,E-Wallet (Individual),2022-07-22T00:00:00+00:00,3552.53,6383.46,MYR
D9893B72-539,68060522399,E-Wallet (Individual),2021-05-28T00:00:00+00:00,4604.15,9254.68,MYR
4C93C012-F4B,27039301512,Savings,2020-11-15T00:00:00+00:00,5958.64,3398.16,MYR
185FCED3-FC2,33209349018,Savings,2021-11-26T00:00:00+00:00,1674.88,4122.42,MYR
667A186A-6B3,17061775838,Savings,2023-07-27T00:00:00+00:00,9824.26,9257.79,MYR
50928BDC-83C,11342935808,E-Wallet (Individual),2023-12-31T00:00:00+00:00,5813.65,9133.1,MYR
C264BAA5-DD0,36909254556,E-Wallet (Individual),2022-05-11T00:00:00+00:00,4949.07,4043.44,MYR
563D8C12-E5D,96230883375,E-Wallet (Individual),2022-05-10T00:00:00+00:00,4634.16,1864.73,MYR
C06ABE0D-D0D,90741994192,Savings,2021-10-31T00:00:00+00:00,1854.31,3378.72,MYR
B0788230-739,61892518275,Savings,2020-03-26T00:00:00+00:00,1155.68,4665.15,MYR
BCCEDE6D-E0A,59973937469,Savings,2022-12-19T00:00:00+00:00,65.12,4978.38,MYR
76278DC4-1C5,84016912127,Savings,2023-02-05T00:00:00+00:00,7243.82,4957.09,MYR
3043727C-B18,23460821496,E-Wallet (Individual),2023-12-19T00:00:00+00:00,9625.16,6069.02,MYR
C2EE69E0-AD2,26027755023,Savings,2021-07-22T00:00:00+00:00,6559.63,1180.11,MYR
58A8B725-ADD,33238514977,E-Wallet (Individual),2020-12-18T00:00:00+00:00,538.4,8621.08,MYR
3E3C0BB4-9C2,66199254331,E-Wallet (Individual),2021-10-16T00:00:00+00:00,677.61,4346.41,MYR
B97FBEA2-224,48057981403,Savings,2023-01-02T00:00:00+00:00,2902.9,3213.76,MYR
1B277ED8-A74,16273269949,E-Wallet (Individual),2021-12-17T00:00:00+00:00,1238.14,1966.73,MYR
5D7ACC68-94B,21796011871,E-Wallet (Individual),2020-10-17T00:00:00+00:00,4645.92,8447.84,MYR
CAE9941B-7C0,88809083258,Savings,2020-04-22T00:00:00+00:00,423.11,7084.91,MYR
FC77232F-C4F,82967318540,E-Wallet (Individual),2023-01-27T00:00:00+00:00,424.57,851.08,MYR
A99BDAC7-280,33243914931,E-Wallet (Individual),2021-08-26T00:00:00+00:00,7740.19,6733.04,MYR
752DC732-E86,20677751805,Savings,2023-12-31T00:00:00+00:00,4643.84,8660.73,MYR
EEC266B3-E44,83723409527,E-Wallet (Individual),2021-02-18T00:00:00+00:00,3352.42,9218.8,MYR
E6E00E97-0B8,66884560992,E-Wallet (Individual),2021-11-03T00:00:00+00:00,2003.67,7418.81,MYR
F73E0312-6C7,31436996866,Savings,2021-08-24T00:00:00+00:00,9076.93,3872.21,MYR
7A3D992A-B49,64846075404,E-Wallet (Individual),2023-12-21T00:00:00+00:00,1081.35,5604.66,MYR
DD1D3774-237,86027816594,Savings,2020-07-20T00:00:00+00:00,939.56,4274.67,MYR
35AB0E33-E19,54458306429,Savings,2022-12-11T00:00:00+00:00,3592.57,1724.63,MYR
78D85163-B3C,18641238763,E-Wallet (Individual),2022-05-14T00:00:00+00:00,2594.45,1987.3,MYR
FB49AEB3-BDE,23235777576,Savings,2020-02-15T00:00:00+00:00,8580.05,8429.55,MYR
09E65F00-954,99679632991,Savings,2020-02-12T00:00:00+00:00,3994.84,5927.79,MYR
36651B33-9D0,96624598995,E-Wallet (Individual),2023-07-05T00:00:00+00:00,892.27,3921.97,MYR
78B5A7D6-ECA,30223101222,Savings,2022-04-02T00:00:00+00:00,7751.51,1194.12,MYR
9B4F139D-7A5,97778961857,Savings,2021-12-19T00:00:00+00:00,3578.16,2537.92,MYR
2AF9D75C-7E5,75132187760,Savings,2020-10-07T00:00:00+00:00,9711.66,7294.75,MYR
0FE56C78-7ED,77761053492,E-Wallet (Individual),2021-10-24T00:00:00+00:00,4353.33,4401.19,MYR
41A586EB-0F7,48938223120,Savings,2020-11-23T00:00:00+00:00,8197.56,3018.53,MYR
1F84ABFB-6E1,93919455959,Savings,2022-01-06T00:00:00+00:00,6470.13,3382.31,MYR
7B13900C-B18,70099248554,E-Wallet (Individual),2023-03-04T00:00:00+00:00,5917.16,170.75,MYR
A8FBA2B0-AAC,88868006280,E-Wallet (Individual),2021-05-08T00:00:00+00:00,3248.57,592.25,MYR
9AF37CF6-5A0,10516083187,Savings,2022-06-04T00:00:00+00:00,756.52,7334.9,MYR
99ADA2C5-3D1,53232492991,E-Wallet (Individual),2020-07-10T00:00:00+00:00,5631.48,6369.52,MYR
850DB3D4-445,72980052074,Savings,2022-10-09T00:00:00+00:00,8536.91,5303.6,MYR
CB52C679-08D,23606604874,Savings,2021-02-12T00:00:00+00:00,7428.21,1695.27,MYR
2507D15E-06E,86337965602,Savings,2020-12-05T00:00:00+00:00,6898.91,9755.42,MYR
5216B34B-783,89633756702,E-Wallet (Individual),2022-12-29T00:00:00+00:00,9164.89,3174.13,MYR
7E6269DD-298,57189805592,Savings,2022-04-27T00:00:00+00:00,6620.95,5772.59,MYR
06CA2BF8-3A2,12601568043,E-Wallet (Individual),2020-06-06T00:00:00+00:00,5151.02,5381.55,MYR
41DF1AB4-562,26408171953,Savings,2022-02-08T00:00:00+00:00,4992.67,4845.93,MYR
806A7321-860,77948549649,Savings,2020-12-12T00:00:00+00:00,7891.58,7778.13,MYR
AF5DFF1A-F4A,63185431759,Savings,2023-09-27T00:00:00+00:00,6064.68,8167.15,MYR
C4BFE29B-9BE,96050601641,Savings,2022-08-11T00:00:00+00:00,4825.52,9191.39,MYR
CEF957CD-CB3,15068443554,E-Wallet (Individual),2021-09-02T00:00:00+00:00,1329.71,2142.08,MYR
74B5830E-206,93072053675,E-Wallet (Individual),2022-10-24T00:00:00+00:00,8963.95,8826.75,MYR
94E8359F-2BB,65689254114,E-Wallet (Individual),2023-05-26T00:00:00+00:00,9243.2,8902.71,MYR
EFC03D07-88C,70618214127,E-Wallet (Individual),2023-12-23T00:00:00+00:00,5526.41,8837.9,MYR
E765E145-93A,26342196143,Savings,2022-07-26T00:00:00+00:00,6581.63,2601.73,MYR
0F46CAD0-8E0,77715194011,E-Wallet (Individual),2022-12-23T00:00:00+00:00,9806.08,2903.78,MYR
515B8136-67B,99256764295,Savings,2020-12-01T00:00:00+00:00,4497.8,8280.0,MYR
399ADFBF-664,18575876749,E-Wallet (Individual),2020-08-10T00:00:00+00:00,9597.34,8198.62,MYR
4EBABFEE-464,35160632750,E-Wallet (Individual),2023-10-01T00:00:00+00:00,8517.87,2190.88,MYR
15C21A62-A7B,16006306079,E-Wallet (Individual),2020-09-16T00:00:00+00:00,8313.24,282.66,MYR
9D9F1D35-BAB,66498927804,E-Wallet (Individual),2020-01-01T00:00:00+00:00,9752.46,2351.76,MYR
D4BB72BF-5C7,18591007600,E-Wallet (Individual),2022-10-28T00:00:00+00:00,7465.41,5303.96,MYR
E89FD861-457,52670665004,E-Wallet (Individual),2023-12-06T00:00:00+00:00,4986.88,2897.02,MYR
FFF972EE-F20,54799655748,Savings,2023-11-14T00:00:00+00:00,7193.39,8119.91,MYR
06B485D1-F53,57305440763,E-Wallet (Individual),2020-02-13T00:00:00+00:00,5726.21,8836.23,MYR
008A2B5C-73B,20041292889,E-Wallet (Individual),2020-11-11T00:00:00+00:00,1655.72,4265.77,MYR
34FC0B54-D66,52120436319,Savings,2020-09-08T00:00:00+00:00,1688.56,5946.65,MYR
073A0273-87B,68293809639,E-Wallet (Individual),2023-10-19T00:00:00+00:00,7.65,2144.93,MYR
32F3DE88-75B,50249800255,E-Wallet (Individual),2023-06-29T00:00:00+00:00,188.09,3251.57,MYR
245C0C56-D66,55144749782,Savings,2020-09-21T00:00:00+00:00,1587.3,9587.84,MYR
33A458D6-B60,28348916857,E-Wallet (Individual),2022-08-31T00:00:00+00:00,7520.38,6899.73,MYR
06A372F2-8C4,68025056604,Savings,2022-05-24T00:00:00+00:00,5364.79,3649.31,MYR
812853FD-8F4,91802616157,E-Wallet (Individual),2022-03-09T00:00:00+00:00,5228.76,497.8,MYR
BF0593F9-02A,14321919384,E-Wallet (Individual),2021-01-02T00:00:00+00:00,2553.82,6592.0,MYR
F98B7C9F-7B5,95338240507,Savings,2020-12-08T00:00:00+00:00,2392.83,8050.89,MYR
B40C6137-F85,11450056083,Savings,2020-01-23T00:00:00+00:00,6471.49,9536.93,MYR
E0307313-020,64205698408,E-Wallet (Individual),2021-03-28T00:00:00+00:00,8288.12,5905.57,MYR
C84A1C1C-229,53791229471,E-Wallet (Individual),2021-03-17T00:00:00+00:00,5908.07,8470.63,MYR
141FE38C-467,44534666841,E-Wallet (Individual),2023-03-23T00:00:00+00:00,2449.7,3195.71,MYR
E3B1DFD5-CC3,34962462932,Savings,2020-02-04T00:00:00+00:00,4937.01,1099.63,MYR
E9F7B42A-1A2,64089069360,Savings,2021-05-14T00:00:00+00:00,9418.02,3384.52,MYR
699E33F7-E31,25166343087,E-Wallet (Individual),2020-05-16T00:00:00+00:00,4537.73,4739.94,MYR
8881D19E-E87,57176876170,Savings,2022-11-05T00:00:00+00:00,2284.95,2815.91,MYR
4B4F5264-2C7,92764137552,E-Wallet (Individual),2020-01-17T00:00:00+00:00,4557.01,9706.85,MYR
D072143C-644,67178047961,Savings,2023-05-01T00:00:00+00:00,6516.5,4363.42,MYR
DAF50B14-ED2,95957429225,Savings,2020-12-16T00:00:00+00:00,8806.57,2005.28,MYR
947E88B1-EA9,75696825952,E-Wallet (Individual),2022-11-26T00:00:00+00:00,6812.24,6480.36,MYR
F44619E6-F5C,23417681697,E-Wallet (Individual),2021-01-27T00:00:00+00:00,5398.54,4854.35,MYR
7EE9FBA6-7BD,43312726423,E-Wallet (Individual),2022-02-13T00:00:00+00:00,7212.38,5348.43,MYR
31F6C1DB-60C,27658444503,E-Wallet (Individual),2020-09-03T00:00:00+00:00,6830.68,476.94,MYR
E6667199-84E,75759488798,E-Wallet (Individual),2023-07-06T00:00:00+00:00,9798.12,1353.53,MYR
97CC5A09-2BE,39390570432,Savings,2020-04-28T00:00:00+00:00,9014.77,1726.0,MYR
2F92FBEC-4D7,48125856909,Savings,2023-11-23T00:00:00+00:00,7765.84,9038.97,MYR
B8D2AB33-96D,42402188268,E-Wallet (Individual),2022-01-11T00:00:00+00:00,5481.85,2733.22,MYR
3E4D68DD-01E,91201161341,E-Wallet (Individual),2021-12-10T00:00:00+00:00,8611.68,6055.67,MYR
8A211402-0F0,19967413364,Savings,2021-08-20T00:00:00+00:00,5383.51,4825.47,MYR
C28F5C11-525,60401448171,Savings,2023-02-13T00:00:00+00:00,5612.14,4838.15,MYR
86EF551B-7A7,49368560860,Savings,2023-09-09T00:00:00+00:00,7076.2,7563.71,MYR
DAD60CF2-C76,21758420432,E-Wallet (Individual),2022-09-02T00:00:00+00:00,8668.86,3217.98,MYR
9C4A28D1-C47,24295435817,E-Wallet (Individual),2022-05-29T00:00:00+00:00,2739.65,3669.5,MYR
B49622E0-F06,18301072724,E-Wallet (Individual),2023-09-14T00:00:00+00:00,8135.0,8310.87,MYR
BEE6A517-06B,69093744575,Savings,2020-05-01T00:00:00+00:00,3157.9,7765.14,MYR
150523E5-11B,55546048585,E-Wallet (Individual),2023-03-23T00:00:00+00:00,9298.86,3696.14,MYR
12675337-92D,75836198292,Savings,2022-11-03T00:00:00+00:00,5564.68,7159.13,MYR
7C5C23A4-7B8,89072155415,Savings,2022-11-04T00:00:00+00:00,1184.65,115.01,MYR
66831510-975,81760220838,E-Wallet (Individual),2020-10-19T00:00:00+00:00,229.53,1239.06,MYR
1737F172-73A,16604718213,Savings,2022-11-08T00:00:00+00:00,9829.11,5650.95,MYR
19CCB7DF-5A6,23762329726,E-Wallet (Individual),2020-10-09T00:00:00+00:00,8041.51,4109.56,MYR
C346375C-44F,43143711517,E-Wallet (Individual),2021-06-27T00:00:00+00:00,8745.17,1168.49,MYR
0F99CDFF-5A5,26744624617,Savings,2020-05-29T00:00:00+00:00,7733.82,3942.14,MYR
53FD275B-1E1,82259430755,E-Wallet (Individual),2022-12-05T00:00:00+00:00,4908.06,4394.25,MYR
26BB1AD7-6E3,26971169442,Savings,2021-12-18T00:00:00+00:00,4840.62,2197.74,MYR
5960E2CD-B5F,30464903135,E-Wallet (Individual),2020-03-17T00:00:00+00:00,9644.45,1971.31,MYR
DA3B024F-B3A,14949330248,Savings,2023-11-29T00:00:00+00:00,5736.01,59.33,MYR
DE96CF9F-F22,62207864044,Savings,2022-05-23T00:00:00+00:00,9948.61,9875.55,MYR
CE220D2F-811,29889499041,Savings,2021-01-12T00:00:00+00:00,6824.32,2486.31,MYR
7F6FF686-5A4,86039061078,E-Wallet (Individual),2021-01-10T00:00:00+00:00,1927.13,9518.19,MYR
53A4D0B7-BFE,26387318831,E-Wallet (Individual),2023-07-23T00:00:00+00:00,3142.93,7954.09,MYR
A52BD3A4-BC1,94641767260,E-Wallet (Individual),2023-03-23T00:00:00+00:00,4367.25,550.77,MYR
63288EA5-0C7,56618498418,E-Wallet (Individual),2022-03-10T00:00:00+00:00,7581.25,7701.87,MYR
592944FB-484,51114643123,E-Wallet (Individual),2022-07-19T00:00:00+00:00,1664.07,3411.25,MYR
518A20B0-ABC,27084361483,E-Wallet (Individual),2020-12-17T00:00:00+00:00,4033.23,6912.06,MYR
6E2E04A3-DC9,38287272403,E-Wallet (Individual),2021-11-10T00:00:00+00:00,9028.87,983.61,MYR
73080D30-88A,58322664991,Savings,2022-03-27T00:00:00+00:00,8733.58,6981.03,MYR
DC59DD4E-26D,87779817383,E-Wallet (Individual),2021-11-30T00:00:00+00:00,3645.1,5604.31,MYR
149EA50A-79A,63384863895,E-Wallet (Individual),2021-04-13T00:00:00+00:00,4650.83,6036.0,MYR
0DE9EEFE-101,35319211997,Savings,2022-05-29T00:00:00+00:00,8891.73,3252.98,MYR
56A9F7BD-281,68495032850,Savings,2023-12-30T00:00:00+00:00,981.98,2079.83,MYR
491EF908-0A5,23431236097,E-Wallet (Individual),2022-10-11T00:00:00+00:00,8370.91,1287.12,MYR
59BBCA83-453,53085612490,E-Wallet (Individual),2023-08-07T00:00:00+00:00,6577.09,9975.14,MYR
933104E0-CFB,26530726874,Savings,2023-03-12T00:00:00+00:00,9918.81,4009.42,MYR
2D77B124-08B,99038666126,E-Wallet (Individual),2020-09-06T00:00:00+00:00,2273.36,4703.29,MYR
32DD8875-574,25004758628,Savings,2023-02-05T00:00:00+00:00,7619.25,9671.49,MYR
89B64411-78C,38973280189,Savings,2021-12-05T00:00:00+00:00,6692.49,4622.35,MYR
7C46F41C-3FE,70301015377,Savings,2021-12-29T00:00:00+00:00,258.6,8182.42,MYR
040B30CE-38B,48097021885,E-Wallet (Individual),2021-06-07T00:00:00+00:00,1784.96,5318.34,MYR
92DBCB73-C0D,55228211160,E-Wallet (Individual),2020-09-30T00:00:00+00:00,8924.0,9837.81,MYR
24DD2040-5F5,55510538405,Savings,2021-01-08T00:00:00+00:00,6003.96,799.56,MYR
5ADA81C5-19A,52743426992,Savings,2023-09-10T00:00:00+00:00,8734.32,7091.13,MYR
D89A7F5C-C07,30981471305,Savings,2022-10-31T00:00:00+00:00,1088.66,9689.93,MYR
4E0C0AF3-AD7,94586237538,E-Wallet (Individual),2022-09-17T00:00:00+00:00,5459.85,8797.91,MYR
C058CF41-BFA,76444330692,Savings,2021-06-08T00:00:00+00:00,6128.59,5131.94,MYR
18EBBEF8-90A,52756705386,Savings,2020-03-24T00:00:00+00:00,9771.29,1650.61,MYR
6462D7C0-8DE,54123564655,E-Wallet (Individual),2021-04-26T00:00:00+00:00,3437.27,7682.64,MYR
F13B1C54-313,42658555398,Savings,2023-05-18T00:00:00+00:00,6568.08,9462.62,MYR
97B76138-615,87353533764,E-Wallet (Individual),2022-08-12T00:00:00+00:00,4394.76,7118.56,MYR
A7333FB8-0D2,12762573106,Savings,2022-09-03T00:00:00+00:00,3285.88,4721.64,MYR
2FABEBA7-7DA,30225687793,Savings,2022-07-28T00:00:00+00:00,5682.79,4201.98,MYR
1C6C8880-B16,64192990487,Savings,2020-05-09T00:00:00+00:00,7868.52,5422.74,MYR
78A54A0D-7D9,31376805151,E-Wallet (Individual),2020-06-15T00:00:00+00:00,1250.96,181.21,MYR
3CDAF063-ADC,75809457859,Savings,2021-04-04T00:00:00+00:00,4690.96,775.77,MYR
20D7DE05-7ED,44836781455,E-Wallet (Individual),2021-02-20T00:00:00+00:00,9337.75,4684.12,MYR
D8E5B35D-225,73588804945,E-Wallet (Individual),2023-03-07T00:00:00+00:00,5629.15,3369.85,MYR
