AccountId,AccountNumber,AccountType,AccountHolderFullName,IdType,IdValue,AccountHolderEmailAddress,AccountHolderMobileNumber,ProductType,ShariaCompliance,ProviderType
F92D8319-482,36860141786,E-Wallet (Individual),Jing Chen,NRIC,721206-09-5819,h940h5r1@hotmail.com,60931105929,Conventional,False,Public Bank
D0527992-91B,30423820127,Savings,Mei Fong Lim,NRIC,780314-05-6271,bszae47l@hotmail.com,60353448278,Conventional,False,Touch n Go
7A9E558F-898,53153441586,E-Wallet (Individual),Siti binti Mahmood,NRIC,860720-35-6065,vh0i4qmt@yahoo.com,60403231137,Conventional,False,Touch n Go
5F361B89-7A4,83075795765,Savings,Prakash Singh,NRIC,681007-27-7809,q3aulzta@hotmail.com,60208926734,Conventional,False,Touch n Go
79DA9E83-7DF,43434653550,Savings,Aminah binti Ali,NRIC,891108-23-6763,wo3279ai@yahoo.com,60951277462,Conventional,False,Public Bank
34184262-FA0,74169638210,E-Wallet (Individual),Mei Ling Chong,NRIC,601113-82-5934,oqlukmjb@yahoo.com,60535740632,Conventional,False,Touch n Go
EF473447-54F,63427875944,E-Wallet (Individual),Hakim bin Razali,NRIC,960210-26-4861,tg2yve6c@yahoo.com,60987173235,Conventional,False,Maybank
49354457-2B0,21162104703,Savings,Chee Keong Ho,NRIC,941128-28-6156,13q8brmh@gmail.com,60933092852,Conventional,False,CIMB
FBE00C42-CC0,16525012025,Savings,Aisyah binti Hassan,NRIC,770916-37-4126,9nhhl1pl@outlook.com,60381785407,Conventional,False,RHB Bank
89A4C30A-E66,30987993702,Savings,Hassan bin Razali,NRIC,981001-03-2455,1ymfzvyn@outlook.com,60511274211,Conventional,False,HSBC Bank
E13DC630-A95,35722119592,Savings,Rosmah binti Ismail,NRIC,690120-82-7162,puqzp5em@outlook.com,60548121829,Conventional,False,CIMB
2A0E9778-B97,92390680307,E-Wallet (Individual),Mei Ling Tan,NRIC,900427-82-6588,pff7lbf7@yahoo.com,60223254206,Conventional,False,HSBC Bank
2BAE03D2-054,57383980911,Savings,Lakshmi Krishnan,NRIC,580725-07-7853,75271n43@yahoo.com,60982741346,Conventional,False,Alliance Bank
6250EDED-9F9,92462197675,Savings,Rajesh Patel,NRIC,570625-82-4021,hkxyr4r2@hotmail.com,60261098294,Conventional,False,Touch n Go
2399452E-719,85519364523,E-Wallet (Individual),Deepa Singh,NRIC,660712-46-2257,t8305hvi@gmail.com,60674685478,Conventional,False,RHB Bank
DEE3B683-08F,27120334998,Savings,Ah Hock Ho,NRIC,641009-82-8537,gmsy38jh@outlook.com,60724866064,Conventional,False,Alliance Bank
8B34A146-996,24555554042,E-Wallet (Individual),Xiu Ying Chong,NRIC,820211-56-5802,s217tqjl@gmail.com,60681218666,Conventional,False,Alliance Bank
49D3329A-9F4,88403013037,E-Wallet (Individual),Boon Chong,NRIC,900527-23-5811,3e2zx6ce@yahoo.com,60590634981,Conventional,False,HSBC Bank
7628F7AD-208,97622121129,Savings,Mei Fong Chong,NRIC,631001-23-1457,anzzgcf3@yahoo.com,60647669497,Conventional,False,HSBC Bank
4785A7A8-991,82151127923,E-Wallet (Individual),Nur binti Ali,NRIC,790308-43-2947,p146jjm1@yahoo.com,60298537361,Conventional,False,RHB Bank
8B2D9F94-9DC,87521468421,E-Wallet (Individual),Aminah binti Ahmad,NRIC,581025-43-3106,iiadixx3@hotmail.com,60315326960,Conventional,False,Alliance Bank
221DDE24-33B,41255701785,Savings,Mariam binti Yusof,NRIC,800311-07-9438,tlfrok36@yahoo.com,60222286871,Conventional,False,RHB Bank
5D10B34D-E28,94204345697,Savings,Anita Patel,NRIC,820604-82-4802,n2tnjcef@outlook.com,60938593875,Conventional,False,Maybank
1B0B164B-B16,71518265012,E-Wallet (Individual),Boon Lee,NRIC,980801-25-8429,qpczok4n@outlook.com,60800958786,Conventional,False,HSBC Bank
BF8FC4DD-271,65148375568,Savings,Fatimah binti Yusof,NRIC,640924-23-2606,nn9hoz5y@gmail.com,60878112602,Conventional,False,CIMB
52E94890-578,16324038045,E-Wallet (Individual),Yan Wong,NRIC,610409-26-7990,bhz1mz0z@yahoo.com,60385434752,Conventional,False,HSBC Bank
8C5AE19B-61E,94303720523,E-Wallet (Individual),Yan Ho,NRIC,620323-22-6791,92t2aubx@yahoo.com,60811015867,Conventional,False,HSBC Bank
8D56A7FA-9C6,98391938771,Savings,Kai Ho,NRIC,870209-05-3228,711x6ra0@outlook.com,60309606385,Conventional,False,RHB Bank
0954E967-3BD,18580147693,Savings,Rosmah binti Ali,NRIC,690606-55-5503,z4a8yuxh@gmail.com,60517451384,Conventional,False,Maybank
CD3522C0-A36,31959284527,Savings,Vijay Nair,NRIC,730203-09-3140,c5ougotb@yahoo.com,60216338689,Conventional,False,Touch n Go
451C2802-09C,55216202073,E-Wallet (Individual),Indira Singh,NRIC,550208-82-5955,ptk6ct3z@hotmail.com,60155701743,Conventional,False,Touch n Go
AD7F62D7-144,83447192804,Savings,Maya Gopal,NRIC,640114-16-7488,kz0dvbol@gmail.com,60728930641,Conventional,False,Maybank
3D2F676C-29C,58949126488,Savings,Ravi Nair,NRIC,941103-14-1312,5k400mda@outlook.com,60970993919,Conventional,False,HSBC Bank
E04CB73B-504,11950602233,E-Wallet (Individual),Razak bin Ahmad,NRIC,650903-31-2824,lsrh3d34@yahoo.com,60402964723,Conventional,False,Alliance Bank
89EB982D-1D4,31468079091,Savings,Siti binti Ali,NRIC,530217-04-9036,2danhozg@outlook.com,60824713133,Conventional,False,Touch n Go
74FB23B6-6EC,73790067961,Savings,Mei Ling Ng,NRIC,960308-82-5091,115ifos8@gmail.com,60972524840,Conventional,False,Touch n Go
552DD2C6-3DC,11392382425,E-Wallet (Individual),Priya Raman,NRIC,970719-82-5547,0fqofn93@outlook.com,60399356579,Conventional,False,RHB Bank
D41522B2-467,66280608033,E-Wallet (Individual),Mei Ling Chong,NRIC,791023-25-1753,8knmgkjn@yahoo.com,60737740877,Conventional,False,Alliance Bank
0CE6E07B-61C,62482542249,Savings,Srinivas Singh,NRIC,971012-30-5029,2rk3pxq8@gmail.com,60667509321,Conventional,False,Maybank
AE90ED6E-A93,22235413570,Savings,Kai Wong,NRIC,960304-14-6044,9x1h1a4q@hotmail.com,60167207032,Conventional,False,Public Bank
7B751B3D-18A,49351648943,E-Wallet (Individual),Anita Patel,NRIC,921108-05-1734,d72ubjql@yahoo.com,60716554557,Conventional,False,CIMB
E5F83C2A-23B,26818283823,E-Wallet (Individual),Mei Fong Tan,NRIC,580721-42-9299,d9apciwm@yahoo.com,60802898699,Conventional,False,HSBC Bank
B14B349B-78E,73268040441,E-Wallet (Individual),Li Hua Tan,NRIC,850117-82-3004,td7usxk8@gmail.com,60981723747,Conventional,False,Alliance Bank
AF5C750F-469,89935884816,E-Wallet (Individual),Anand Patel,NRIC,701223-49-7884,iiy6kry7@gmail.com,60244505649,Conventional,False,RHB Bank
20DF729B-12B,28888649462,E-Wallet (Individual),Mei Fong Ng,NRIC,920928-14-5952,a08dsh8l@gmail.com,60285945114,Conventional,False,Public Bank
0311F4AF-0DF,80495372991,E-Wallet (Individual),Anand Patel,NRIC,631104-32-5171,6vl5gcrc@hotmail.com,60688530622,Conventional,False,Public Bank
DA4EF94C-FF3,14753752429,Savings,Ah Hock Chen,NRIC,540419-41-9183,p56iflti@hotmail.com,60131956643,Conventional,False,Public Bank
971C50F6-DBC,54124543738,Savings,Noraini binti Abdullah,NRIC,830215-16-7011,73i0tbbu@gmail.com,60436430095,Conventional,False,Touch n Go
1193A977-F9A,96043640881,Savings,Kai Lee,NRIC,880720-15-8317,4vmptycb@gmail.com,60951223757,Conventional,False,Public Bank
E81458D1-EFE,95912095976,Savings,Priya Gopal,NRIC,700425-12-5395,yvphrpo0@gmail.com,60383795495,Conventional,False,CIMB
F8B244D3-809,44104494083,Savings,Li Hua Wong,NRIC,710726-25-4194,j9irjb6k@hotmail.com,60613953279,Conventional,False,Alliance Bank
793E6083-44C,83056691813,Savings,Kumar Singh,NRIC,850623-82-6114,22e1lhcz@outlook.com,60224007523,Conventional,False,Alliance Bank
9D1C81E3-CB0,29245434014,Savings,Yan Tan,NRIC,581025-15-6063,0gxh6zue@outlook.com,60610381875,Conventional,False,HSBC Bank
E99E1DE5-558,53388150063,Savings,Ravi Patel,NRIC,650226-15-7515,oikmm4r8@hotmail.com,60641705540,Conventional,False,Alliance Bank
6C7E5981-FA1,15262411018,Savings,Zarina binti Hassan,NRIC,840318-34-4227,sbwm39ur@outlook.com,60133149483,Conventional,False,Maybank
B5905AD9-CBD,93894631002,Savings,Yan Ng,NRIC,941108-27-9783,3mfyanzd@yahoo.com,60220139890,Conventional,False,Public Bank
86A47EFA-F63,88773808471,Savings,Ah Hock Lee,NRIC,830926-45-9850,l7eyj35u@yahoo.com,60153023054,Conventional,False,HSBC Bank
29F24118-431,47606130638,E-Wallet (Individual),Farid bin Ibrahim,NRIC,960403-35-1399,l3lqo6b0@yahoo.com,60511856315,Conventional,False,Touch n Go
C0FB2FDB-5F2,29026644090,Savings,Ravi Raman,NRIC,900828-49-6055,iu88re1b@yahoo.com,60570329067,Conventional,False,CIMB
409AEE79-C6B,27835936954,E-Wallet (Individual),Priya Singh,NRIC,850419-09-3951,efxlbvn0@gmail.com,60137552706,Conventional,False,HSBC Bank
8B05B7ED-3A4,27593505562,E-Wallet (Individual),Hafiz bin Hassan,NRIC,910304-52-9171,g6zudazp@outlook.com,60263499943,Conventional,False,CIMB
6F067711-F2A,70834814162,Savings,Abdul bin Ibrahim,NRIC,770328-56-7281,9vzeho23@outlook.com,60870046755,Conventional,False,Touch n Go
1512329B-3FE,63722387852,E-Wallet (Individual),Anita Raman,NRIC,950917-35-3714,53jd6ks8@hotmail.com,60799893755,Conventional,False,Alliance Bank
FAC157F4-A11,33394205195,E-Wallet (Individual),Jian Ng,NRIC,880919-32-7363,6svsfxpv@yahoo.com,60409651476,Conventional,False,CIMB
3511F47F-E85,34091085000,E-Wallet (Individual),Mohd bin Mahmood,NRIC,620715-49-2098,02w3p1uz@yahoo.com,60232849317,Conventional,False,Touch n Go
9877BA0F-759,33028820557,Savings,Boon Ng,NRIC,661013-33-3514,33qa4ir2@yahoo.com,60508398662,Conventional,False,Touch n Go
34A2FB98-819,53232186506,E-Wallet (Individual),Mariam binti Ali,NRIC,920805-16-4787,xx4b4627@hotmail.com,60788996171,Conventional,False,Public Bank
84AF060E-E41,31243149306,E-Wallet (Individual),Chee Keong Ng,NRIC,891221-03-4587,h3vito4q@gmail.com,60753481596,Conventional,False,CIMB
5E51EA95-EFD,30893502802,E-Wallet (Individual),Ravi Gopal,NRIC,500403-31-7505,qbw6856x@gmail.com,60566240749,Conventional,False,Maybank
01C1A016-7D0,45246996675,Savings,Mei Fong Tan,NRIC,741120-41-3897,uqandk4x@yahoo.com,60888649508,Conventional,False,Alliance Bank
FEAC3CA9-19C,86461280430,E-Wallet (Individual),Ahmad bin Abdullah,NRIC,880626-16-5896,frtthzbj@hotmail.com,60139624454,Conventional,False,HSBC Bank
CC8EB6E9-7AE,84171677116,E-Wallet (Individual),Lakshmi Nair,NRIC,921104-44-8631,jsqx75sl@hotmail.com,60661110293,Conventional,False,HSBC Bank
D92AE98F-3CE,62798068265,E-Wallet (Individual),Jing Tan,NRIC,650811-05-4075,92zgea5c@outlook.com,60903264115,Conventional,False,Alliance Bank
E8F7192B-8FC,49209481349,E-Wallet (Individual),Kumar Krishnan,NRIC,841209-54-3164,8e2e6b8o@gmail.com,60892278130,Conventional,False,Alliance Bank
0C3B61D3-855,54950677546,Savings,Ramlah binti Said,NRIC,821116-54-9592,j4ab5tz2@gmail.com,60843741027,Conventional,False,Alliance Bank
491A642B-DF3,95814354778,Savings,Xiu Ying Tan,NRIC,780521-05-5961,2ivxlnne@outlook.com,60137504629,Conventional,False,RHB Bank
439F3CE6-297,45784352847,Savings,Ahmad bin Mahmood,NRIC,530523-58-9733,begoeeyx@outlook.com,60353902805,Conventional,False,CIMB
6B4F588B-42C,53137681279,Savings,Anita Nair,NRIC,911113-31-9255,a7q8a6gk@outlook.com,60553255525,Conventional,False,HSBC Bank
3E95E95C-00E,16749169681,E-Wallet (Individual),Boon Lee,NRIC,570807-33-7311,yhcnlyxk@outlook.com,60357374591,Conventional,False,Touch n Go
64E02DAF-F37,21790490753,Savings,Li Hua Tan,NRIC,710724-32-9038,b490l37w@hotmail.com,60481479960,Conventional,False,Touch n Go
7F9066BA-139,93238122132,Savings,Hassan bin Ismail,NRIC,510911-82-7398,mcuewmz5@outlook.com,60559634608,Conventional,False,RHB Bank
38160D81-447,83845895369,E-Wallet (Individual),Ah Hock Ng,NRIC,700904-52-3395,r9r46lfi@gmail.com,60603771386,Conventional,False,Maybank
093E7973-5BA,39316727072,E-Wallet (Individual),Mei Ling Chen,NRIC,720320-57-4599,wsil3dne@yahoo.com,60338129530,Conventional,False,Alliance Bank
2891DE41-088,46721143436,Savings,Kumar Krishnan,NRIC,691112-54-1424,9bdds2xs@hotmail.com,60638948943,Conventional,False,CIMB
E29AC2D7-FF0,31410866567,E-Wallet (Individual),Rosmah binti Mahmood,NRIC,940722-11-5487,mlqpf4cq@outlook.com,60449145546,Conventional,False,Public Bank
3EF55D3A-F6E,30919692490,E-Wallet (Individual),Priya Krishnan,NRIC,590419-39-5969,d71c7u11@hotmail.com,60983076291,Conventional,False,Maybank
475CEA8F-EB7,86068973893,E-Wallet (Individual),Ismail bin Razali,NRIC,951013-10-9591,qf33v990@hotmail.com,60394033827,Conventional,False,Public Bank
6A1B1D4C-599,58211635327,Savings,Ahmad bin Ahmad,NRIC,960719-56-3827,uxemw8al@yahoo.com,60258793553,Conventional,False,Public Bank
8067A852-5B2,97959281863,E-Wallet (Individual),Azman bin Mahmood,NRIC,821110-43-6597,miab4ys1@outlook.com,60494577275,Conventional,False,RHB Bank
94A8350E-B6A,86687426822,E-Wallet (Individual),Boon Tan,NRIC,750315-34-4728,j586yc57@hotmail.com,60823146220,Conventional,False,CIMB
CD7AF561-904,10873816262,Savings,Ramlah binti Yusof,NRIC,570418-46-2321,bk6lwvl6@hotmail.com,60624939050,Conventional,False,Maybank
000D44F3-97D,20901814561,Savings,Anand Nair,NRIC,601214-82-4303,e7z7gbvt@outlook.com,60547616029,Conventional,False,Maybank
17BFE952-1E9,46431162760,E-Wallet (Individual),Suresh Singh,NRIC,690528-14-3246,8ic2xk7d@yahoo.com,60632803380,Conventional,False,HSBC Bank
183C1AAD-AB7,59037910104,Savings,Razak bin Yusof,NRIC,910420-37-9144,bw418gsc@gmail.com,60651991651,Conventional,False,Public Bank
ED674C54-DB0,24957182526,E-Wallet (Individual),Wei Ho,NRIC,630615-51-3109,dx1zqyc4@hotmail.com,60458049069,Conventional,False,CIMB
C871FDF6-79F,84142957280,E-Wallet (Individual),Farid bin Ali,NRIC,610617-09-5936,kngfyma6@yahoo.com,60759709000,Conventional,False,Public Bank
C0FD41F6-AE0,58935016414,Savings,Halimah binti Abdullah,NRIC,640916-01-6417,1slwgvwr@outlook.com,60559860699,Conventional,False,Alliance Bank
4D1FBA26-96D,54292855457,E-Wallet (Individual),Siti binti Ibrahim,NRIC,661025-07-5598,djwu186b@outlook.com,60643585031,Conventional,False,CIMB
7A666DFF-566,72992170136,Savings,Boon Ng,NRIC,920527-41-5971,8mwacmhq@yahoo.com,60979950807,Conventional,False,Touch n Go
5C6007E3-6E2,96060842300,E-Wallet (Individual),Ravi Patel,NRIC,611214-06-3603,d13zj62o@outlook.com,60254089581,Conventional,False,Touch n Go
24AF8D39-64D,77066480503,E-Wallet (Individual),Fatimah binti Mahmood,NRIC,991009-82-6864,yljhbk6m@gmail.com,60104427544,Conventional,False,CIMB
DCE65260-A7A,36129268903,Savings,Farid bin Mahmood,NRIC,541208-06-2669,pcf35odg@hotmail.com,60182322099,Conventional,False,HSBC Bank
8FA01701-A95,20653966273,E-Wallet (Individual),Kai Ng,NRIC,680509-02-9945,my3qbk1t@hotmail.com,60623868303,Conventional,False,Touch n Go
3D057831-804,33446913121,Savings,Mei Ling Tan,NRIC,840503-53-6461,si7jlf4k@hotmail.com,60721805038,Conventional,False,Public Bank
8FEF30B1-0AF,81842508275,E-Wallet (Individual),Jing Ng,NRIC,700425-82-8437,03cx1j4n@outlook.com,60274873563,Conventional,False,RHB Bank
1353C4A9-242,68397825307,E-Wallet (Individual),Indira Singh,NRIC,730822-26-1495,v7aje46o@outlook.com,60799761944,Conventional,False,Touch n Go
C14E872A-AC2,21468339934,Savings,Jian Chong,NRIC,720611-38-2721,pgdje4rr@gmail.com,60143580453,Conventional,False,HSBC Bank
BB152770-41F,75906059033,E-Wallet (Individual),Mei Fong Ho,NRIC,530108-32-4240,dmiwo9nh@yahoo.com,60118816931,Conventional,False,HSBC Bank
F1B035D2-FB3,62832351495,E-Wallet (Individual),Ah Hock Chen,NRIC,671120-12-7909,bxeano4e@gmail.com,60932037055,Conventional,False,Maybank
8E7C394C-94B,16794085002,E-Wallet (Individual),Halimah binti Mahmood,NRIC,980104-16-4018,x54pff3m@yahoo.com,60413743276,Conventional,False,Touch n Go
9CA4FE9B-64D,89755678259,Savings,Wei Chong,NRIC,910228-26-8386,bp3kjfx4@outlook.com,60345106149,Conventional,False,Alliance Bank
AF54CBFB-65D,64882562456,Savings,Ramlah binti Ahmad,NRIC,550212-28-7914,0ygmi9bo@hotmail.com,60636277265,Conventional,False,HSBC Bank
864ADB39-28F,23185537882,Savings,Aisyah binti Razali,NRIC,711227-33-4592,mg70p4r2@outlook.com,60725202684,Conventional,False,RHB Bank
EFB828A5-DD3,11278089651,E-Wallet (Individual),Xiu Ying Ho,NRIC,530419-31-3793,dnn7ov0i@yahoo.com,60300617174,Conventional,False,RHB Bank
015D6063-D23,57569643653,Savings,Kumar Gopal,NRIC,831207-40-1398,5f3ajll7@hotmail.com,60600722219,Conventional,False,CIMB
9AAF0992-DD2,62119785331,Savings,Halimah binti Ali,NRIC,840422-07-4116,f7prkia4@gmail.com,60656708952,Conventional,False,CIMB
84914EA0-D63,85480401903,E-Wallet (Individual),Mariam binti Hassan,NRIC,631228-55-4869,ozwbx1cj@outlook.com,60700912667,Conventional,False,HSBC Bank
D5C30D70-F79,61734545620,E-Wallet (Individual),Ah Hock Tan,NRIC,780301-82-6570,r83pzmi3@hotmail.com,60886191034,Conventional,False,Maybank
87B51BAC-07A,86555532167,E-Wallet (Individual),Ali bin Ibrahim,NRIC,690614-16-8627,t9ejiufk@gmail.com,60783406856,Conventional,False,RHB Bank
1D5D0C4F-D8B,97906718968,E-Wallet (Individual),Mei Fong Chen,NRIC,811113-11-5500,nixdy0j6@yahoo.com,60830987247,Conventional,False,RHB Bank
C69613A6-E21,60449718049,E-Wallet (Individual),Zain bin Ismail,NRIC,531116-33-2788,obho8wt3@hotmail.com,60827977378,Conventional,False,Maybank
35B21411-EED,11034119978,E-Wallet (Individual),Jing Ng,NRIC,640610-50-3917,i6flensz@yahoo.com,60851809417,Conventional,False,Maybank
5D89EF74-040,64132826292,E-Wallet (Individual),Suresh Singh,NRIC,980212-57-7702,tu1zaxav@yahoo.com,60714163333,Conventional,False,Public Bank
0C641E29-9CE,78748891644,E-Wallet (Individual),Noraini binti Razali,NRIC,961215-21-7071,rtmdkjfa@hotmail.com,60926050261,Conventional,False,CIMB
38191E71-78C,81496358679,Savings,Farid bin Ali,NRIC,750106-39-8563,bdl0dmnf@outlook.com,60211949156,Conventional,False,Public Bank
F34B64AC-40E,38814403516,Savings,Lakshmi Nair,NRIC,901218-07-8863,8wwe611y@gmail.com,60822891256,Conventional,False,RHB Bank
BC62D6A8-C3D,41875019528,Savings,Anita Raman,NRIC,720804-11-4010,tmnvumu8@gmail.com,60348324098,Conventional,False,Maybank
99AAB2DB-432,58061102550,E-Wallet (Individual),Ismail bin Ismail,NRIC,980312-56-5602,ocngvj46@hotmail.com,60975924807,Conventional,False,CIMB
37846FB0-E01,19474415783,E-Wallet (Individual),Suresh Patel,NRIC,621115-21-1851,eu61eu0e@outlook.com,60731490125,Conventional,False,RHB Bank
D6192E0F-2C8,41388022688,Savings,Zarina binti Said,NRIC,830628-52-8769,5qonk3j5@outlook.com,60883589301,Conventional,False,Alliance Bank
BB233C97-C97,16518180482,Savings,Wei Ng,NRIC,841101-58-2653,tixbrcs6@gmail.com,60645170932,Conventional,False,Touch n Go
FA238B8E-6F4,49945266934,Savings,Xiu Ying Chong,NRIC,700827-02-9219,56rh3y70@outlook.com,60420978833,Conventional,False,Public Bank
5B437A2D-CFC,77011028620,Savings,Xiu Ying Lee,NRIC,570624-30-4022,vr3xp635@yahoo.com,60103428696,Conventional,False,Maybank
7D7703A9-537,28398362513,E-Wallet (Individual),Indira Krishnan,NRIC,850322-42-5214,ubbvr0fy@outlook.com,60126906135,Conventional,False,Public Bank
95BF44DC-DC2,38506836018,Savings,Mei Fong Ng,NRIC,670923-16-7199,78lutr1u@yahoo.com,60650438967,Conventional,False,Maybank
4D2AC492-4AF,57571443383,Savings,Wei Ng,NRIC,581001-38-9418,1asvqs25@hotmail.com,60319899979,Conventional,False,Alliance Bank
4BA9B31F-1B7,34199011317,E-Wallet (Individual),Deepa Gopal,NRIC,690823-21-9850,jg2ryp6f@gmail.com,60906432696,Conventional,False,HSBC Bank
823D14AD-F47,77794654708,Savings,Xiu Ying Chong,NRIC,710409-46-9498,bpj2bxg9@hotmail.com,60762978040,Conventional,False,Maybank
6B9A834D-06D,23732393568,E-Wallet (Individual),Li Hua Chong,NRIC,651213-48-1615,unf1bvx2@hotmail.com,60325303359,Conventional,False,Touch n Go
0BDD08BA-4E1,57490120399,Savings,Deepa Singh,NRIC,810524-32-4332,q95tkew2@outlook.com,60558339873,Conventional,False,Maybank
8F19E920-268,40139580214,E-Wallet (Individual),Mei Ling Chong,NRIC,601117-42-6005,qtjndy4b@yahoo.com,60701860155,Conventional,False,Public Bank
107AC176-6F7,61442833405,Savings,Hui Lim,NRIC,951210-05-8986,50nck0c9@hotmail.com,60746130048,Conventional,False,Touch n Go
2E155099-B82,43100492706,Savings,Vijay Gopal,NRIC,990512-58-1094,vmtvgxgj@gmail.com,60264629289,Conventional,False,Public Bank
9F93A467-AD6,90698516541,E-Wallet (Individual),Rajesh Patel,NRIC,620603-29-4637,qrtsi812@hotmail.com,60620183041,Conventional,False,Touch n Go
0DE87C54-4C0,48032189037,E-Wallet (Individual),Boon Lee,NRIC,590128-59-4757,qaqpjc4p@gmail.com,60789165054,Conventional,False,Maybank
02583779-2BA,19509645045,Savings,Mei Fong Chong,NRIC,770410-11-3389,yakncyo6@gmail.com,60553715366,Conventional,False,Public Bank
D2040267-7B2,14168283580,Savings,Anita Gopal,NRIC,850620-31-8210,2cec8aoa@yahoo.com,60529371032,Conventional,False,Public Bank
60BDF39D-5F7,78857007584,Savings,Omar bin Said,NRIC,791009-52-5270,l38rpf3y@outlook.com,60257593242,Conventional,False,Touch n Go
74F16451-B85,94345769149,E-Wallet (Individual),Mei Fong Chen,NRIC,800105-04-1339,f1dyy5ce@outlook.com,60412461222,Conventional,False,Touch n Go
9F198772-D6D,78810345320,Savings,Anita Singh,NRIC,680821-45-2405,9fqs6w0m@gmail.com,60389279031,Conventional,False,CIMB
F4BAE968-B91,65222380442,E-Wallet (Individual),Jing Ng,NRIC,640704-06-6729,fiop4hm6@hotmail.com,60789145483,Conventional,False,CIMB
979A8B32-04B,10659857490,Savings,Yan Lee,NRIC,610806-25-5078,0c3sd6zg@hotmail.com,60656482162,Conventional,False,Touch n Go
78F6D4E1-76F,68237938676,Savings,Ravi Gopal,NRIC,770826-46-5976,d0hv7iw7@hotmail.com,60492603658,Conventional,False,CIMB
41939E75-82F,46142478044,Savings,Prakash Singh,NRIC,770616-40-8853,zsjjste7@outlook.com,60388758518,Conventional,False,RHB Bank
52399C61-0B5,84486481744,Savings,Vijay Krishnan,NRIC,720718-56-9326,4epx614z@yahoo.com,60140255301,Conventional,False,RHB Bank
CAA3CE9A-3E9,40625250442,Savings,Lakshmi Krishnan,NRIC,770324-15-3730,wdmccmvz@yahoo.com,60707548966,Conventional,False,RHB Bank
61942B7E-F42,85805648189,Savings,Mei Ling Ng,NRIC,850506-82-5919,kkf4zp1m@hotmail.com,60138744638,Conventional,False,Touch n Go
A15C5CDC-6DF,97856267147,Savings,Ah Hock Tan,NRIC,850211-16-1176,w19cnplc@yahoo.com,60788122036,Conventional,False,Public Bank
382BCD16-2A7,97965417102,Savings,Sarita Nair,NRIC,610410-10-7563,z9ypf65i@yahoo.com,60145071572,Conventional,False,Public Bank
9FF20AE2-737,68988979581,E-Wallet (Individual),Zaleha binti Said,NRIC,900621-82-1847,7goa0dpc@gmail.com,60114800754,Conventional,False,Touch n Go
5B60C784-D35,83383412995,Savings,Mei Ling Wong,NRIC,870403-31-8411,lscxbiqw@hotmail.com,60223885434,Conventional,False,Alliance Bank
37DBB260-6BF,72199219278,Savings,Jing Ho,NRIC,540203-04-7504,m4lze68s@hotmail.com,60176937879,Conventional,False,Maybank
24E09100-138,94485422306,Savings,Mei Ling Lee,NRIC,950614-10-4856,z0hir17r@hotmail.com,60181253904,Conventional,False,Touch n Go
CD58B229-D06,56144663011,E-Wallet (Individual),Siti binti Ismail,NRIC,940117-03-9380,eea78pwk@yahoo.com,60904880363,Conventional,False,Alliance Bank
2156BD6D-262,75547835394,Savings,Anand Singh,NRIC,590821-82-2273,x69rz92w@hotmail.com,60152814368,Conventional,False,Public Bank
822F0BE4-281,62774599942,E-Wallet (Individual),Wei Chong,NRIC,680710-25-1985,woxz07mt@yahoo.com,60331877320,Conventional,False,HSBC Bank
15137FBC-E96,57819811856,E-Wallet (Individual),Wei Wong,NRIC,600220-21-2334,tl2tu8nf@outlook.com,60590845817,Conventional,False,HSBC Bank
28221253-0FC,94341734585,Savings,Hui Lim,NRIC,860716-08-1879,sow6lfic@hotmail.com,60446916938,Conventional,False,Alliance Bank
BA087A35-856,40873792462,Savings,Hakim bin Abdullah,NRIC,630825-14-5148,4ojeybc8@yahoo.com,60951653389,Conventional,False,Alliance Bank
A7E622D0-F00,20854102212,E-Wallet (Individual),Omar bin Ismail,NRIC,950507-46-2596,a11wovxl@yahoo.com,60188539232,Conventional,False,HSBC Bank
F6295192-025,81929717404,E-Wallet (Individual),Boon Wong,NRIC,620615-09-5868,57sb88yg@hotmail.com,60399968953,Conventional,False,CIMB
FEE056B3-316,19869682082,E-Wallet (Individual),Jing Chen,NRIC,660707-16-8014,blqb1xyd@yahoo.com,60735079109,Conventional,False,RHB Bank
8AFA05EE-922,21213280181,E-Wallet (Individual),Xiu Ying Tan,NRIC,530425-14-2975,b0b70yql@yahoo.com,60825663488,Conventional,False,Public Bank
99B06C35-6D8,26995835119,E-Wallet (Individual),Ali bin Ali,NRIC,950717-32-7324,2bdle3os@hotmail.com,60587981090,Conventional,False,Touch n Go
367839D4-FE2,35425241082,Savings,Chee Keong Chong,NRIC,740724-16-5652,i55pj5d3@hotmail.com,60180234199,Conventional,False,Public Bank
26A1487F-4CA,38284139341,E-Wallet (Individual),Hafiz bin Yusof,NRIC,560108-56-3818,1uboiafk@gmail.com,60673911019,Conventional,False,Alliance Bank
4945D12D-C67,77289688473,Savings,Sarita Raman,NRIC,771112-56-1656,uxipv0dj@hotmail.com,60156354415,Conventional,False,CIMB
E8C4614A-485,13166021856,E-Wallet (Individual),Mei Fong Ho,NRIC,860705-59-1047,b5m5a9ek@gmail.com,60606309730,Conventional,False,Touch n Go
E18A698A-5A6,86209265728,Savings,Farid bin Yusof,NRIC,871011-40-8409,09vzkbms@hotmail.com,60239979877,Conventional,False,Maybank
